# Tau Act n Variance
# (n=0 represents var_a0_sq)
1 8 39 0.0004888810075448619
1 8 40 0.0004757874312582763
1 8 41 0.0004602904609220043
1 8 42 0.00044530676606518505
1 8 43 0.0004357416346158501
1 8 44 0.00042183427197083556
1 8 45 0.0004151250417754082
1 8 46 0.00040640901148048154
1 8 47 0.00039592603372806765
1 8 48 0.00038974602096564876
1 8 49 0.0003813735930400623
1 8 50 0.00037581267604126095
1 8 51 0.00036817242791701985
1 8 52 0.00036343132822626225
1 8 53 0.0003586600053126287
1 8 54 0.00035394074584128767
1 8 55 0.0003495899100759567
1 8 56 0.0003483481132862973
1 8 57 0.0003463027335087686
1 8 58 0.0003430756149748891
1 8 59 0.00034246901302962174
1 8 60 0.0003399278358917531
1 8 61 0.00033906558971502014
1 8 62 0.0003404652861226248
1 8 63 2.2131536909347318e-30
1 16 0 0.3206186182321931
1 16 1 0.6282998752019147
1 16 2 0.42339447638789496
1 16 3 0.24310769864191556
1 16 4 0.15450166595831907
1 16 5 0.1039350966315247
1 16 6 0.07337905910576109
1 16 7 0.053128778937648356
1 16 8 0.03885195149297926
1 16 9 0.02942616803013947
1 16 10 0.02273314258304842
1 16 11 0.017523643191514948
1 16 12 0.013943251145180576
1 16 13 0.011013010225987989
1 16 14 0.008855350172115169
1 16 15 0.007236731501372105
1 16 16 0.0059528807705123005
1 16 17 0.00491690315292961
1 16 18 0.0041388768630192686
1 16 19 0.003531389291373537
1 16 20 0.0029722726295893474
1 16 21 0.0025513533016725144
1 16 22 0.0022466258036891035
1 16 23 0.001963045357739748
1 16 24 0.0017271074196014624
1 16 25 0.0015443774196588714
1 16 26 0.001379055434876584
1 16 27 0.0012454176645131105
1 16 28 0.0011281560641192262
1 16 29 0.001033945446641923
1 16 30 0.0009536182605953976
1 16 31 0.0008835978456354836
1 16 32 0.0008227074504062898
1 16 33 0.0007658706292165636
1 16 34 0.0007216539823850324
1 16 35 0.0006805977574474522
1 16 36 0.000644662406347152
1 16 37 0.0006097868807667034
1 16 38 0.0005811320117801199
1 16 39 0.0005581579701357576
1 16 40 0.0005380058210980664
1 16 41 0.0005107109075201859
1 16 42 0.000494426688145514
1 16 43 0.0004801300614395443
1 16 44 0.00046639146973556644
1 16 45 0.00044756068504586417
1 16 46 0.00043654770511614805
1 16 47 0.00042698201637210524
1 16 48 0.000419477408861827
1 16 49 0.0004107245650818172
1 16 50 0.0004006425152373213
1 16 51 0.0003964566883383672
1 16 52 0.0003900124320270154
1 16 53 0.00038074778423526355
1 16 54 0.00037693710872651015
1 16 55 0.00037535192542284855
1 16 56 0.00036801290230340964
1 16 57 0.0003674140572409236
1 16 58 0.0003642960537500493
1 16 59 0.00036367455567753456
1 16 60 0.00035910683662573336
1 16 61 0.00036134698723719485
1 16 62 0.0003587299177773331
1 16 63 1.878400267625316e-30
1 32 0 0.2084401666856488
1 32 1 0.4044246035659344
1 32 2 0.3731409249333662
1 32 3 0.2842248329887065
1 32 4 0.2141976562929523
1 32 5 0.16111247920736593
1 32 6 0.12449987718712213
1 32 7 0.09582545898987478
1 32 8 0.07561883348333626
1 32 9 0.06097820691234573
1 32 10 0.04948726106077678
1 32 11 0.04054254198390504
1 32 12 0.03341029120120149
1 32 13 0.027802942453138368
1 32 14 0.023168531169056244
1 32 15 0.019456606663332723
1 32 16 0.016458203010460075
1 32 17 0.013906412935437411
1 32 18 0.01183856060457333
1 32 19 0.010084706189327374
1 32 20 0.008660473372919702
1 32 21 0.007434559486382091
1 32 22 0.006395950729086021
1 32 23 0.005519954628006301
1 32 24 0.004795937191683232
1 32 25 0.004243623759745625
1 32 26 0.0036964386740665203
1 32 27 0.003267573984066929
1 32 28 0.002884119550429932
1 32 29 0.002582613827242296
1 32 30 0.0023016848415032625
1 32 31 0.002041025818753889
1 32 32 0.0018612833993306428
1 32 33 0.001693024385020472
1 32 34 0.0015391342346378085
1 32 35 0.001411982512710424
1 32 36 0.0012883089580514578
1 32 37 0.0012001351219312409
1 32 38 0.0011023989340761154
1 32 39 0.001032468311718514
1 32 40 0.0009695991555103612
1 32 41 0.0009058502066832012
1 32 42 0.0008590336517642136
1 32 43 0.0008062260995767824
1 32 44 0.0007715583394204867
1 32 45 0.000738154359086375
1 32 46 0.0006994965310518259
1 32 47 0.0006732184507876676
1 32 48 0.0006499555351338742
1 32 49 0.0006218197955552143
1 32 50 0.0006059652185495586
1 32 51 0.0005905967160211382
1 32 52 0.000576706049904687
1 32 53 0.0005593875737999199
1 32 54 0.0005465080402410352
1 32 55 0.0005394492084427172
1 32 56 0.0005256038310480747
1 32 57 0.0005220147269475163
1 32 58 0.0005163236588375579
1 32 59 0.0005148672150205968
1 32 60 0.0005110604368779672
1 32 61 0.0005122375632228692
1 32 62 0.0005023457242539424
1 32 63 2.4625355191039908e-30
1 48 0 0.18758021312685697
1 48 1 0.3482196584991843
1 48 2 0.34045326566144585
1 48 3 0.2739328221068057
1 48 4 0.21422010883433598
1 48 5 0.16725120722771
1 48 6 0.13506828933514184
1 48 7 0.10799733941124343
1 48 8 0.08895727401087782
1 48 9 0.07262624780823884
1 48 10 0.06051747232675952
1 48 11 0.05055499920253903
1 48 12 0.042352581059010935
1 48 13 0.036160446177735305
1 48 14 0.030678253738927807
1 48 15 0.026156710936073153
1 48 16 0.02263466661870829
1 48 17 0.019443091914193834
1 48 18 0.01684791138565761
1 48 19 0.01450934424341577
1 48 20 0.01266947840902476
1 48 21 0.01107418135865125
1 48 22 0.009740328369926833
1 48 23 0.008494476546981385
1 48 24 0.00748210119231545
1 48 25 0.006599811683427566
1 48 26 0.005846444493957041
1 48 27 0.005154905727790992
1 48 28 0.004611425206044826
1 48 29 0.004090328811453706
1 48 30 0.0036959576726888605
1 48 31 0.003322230016718643
1 48 32 0.003017251828985437
1 48 33 0.002715790971246995
1 48 34 0.0024694793276391113
1 48 35 0.002277655069252125
1 48 36 0.002067214910746661
1 48 37 0.0019293070990966615
1 48 38 0.0017960500899880866
1 48 39 0.0016475319069860594
1 48 40 0.0015386107086708851
1 48 41 0.0014455573547296917
1 48 42 0.0013566790170361912
1 48 43 0.0012737281065066629
1 48 44 0.0012018248650048076
1 48 45 0.0011482273063420094
1 48 46 0.0010922284670609758
1 48 47 0.00104051356783826
1 48 48 0.0009982969587335124
1 48 49 0.0009698486687302267
1 48 50 0.0009375362713399231
1 48 51 0.0009045012889106899
1 48 52 0.0008690484213557735
1 48 53 0.0008519523186862133
1 48 54 0.0008343344483125314
1 48 55 0.0008165567419073572
1 48 56 0.0007992534193753221
1 48 57 0.0007898531673728368
1 48 58 0.0007833082376416414
1 48 59 0.0007794163688697019
1 48 60 0.0007702878173933611
1 48 61 0.0007639865589101629
1 48 62 0.0007461508103464215
1 48 63 2.8538234021604154e-30
1 64 0 0.18271574026961385
1 64 1 0.33850771819132347
1 64 2 0.34350562171881266
1 64 3 0.27420671448700534
1 64 4 0.2170329238171253
1 64 5 0.1720344438079328
1 64 6 0.13603097168890557
1 64 7 0.11083207877150908
1 64 8 0.0909286863313876
1 64 9 0.07553328109710708
1 64 10 0.0632010476275557
1 64 11 0.05335111639177945
1 64 12 0.045309562455666086
1 64 13 0.03877267187034866
1 64 14 0.033234972308450454
1 64 15 0.028588779709216666
1 64 16 0.024683333521959568
1 64 17 0.021660302287549865
1 64 18 0.018597923609140553
1 64 19 0.016258275545011632
1 64 20 0.014328822164185828
1 64 21 0.012573647051253873
1 64 22 0.011101757757474106
1 64 23 0.009714546383743205
1 64 24 0.008707795843242149
1 64 25 0.007706377647850708
1 64 26 0.006870690337637931
1 64 27 0.00610634672396811
1 64 28 0.00546211636930321
1 64 29 0.004908448549775669
1 64 30 0.004476621215022077
1 64 31 0.0040513936063740225
1 64 32 0.003668489720397107
1 64 33 0.003348421730941567
1 64 34 0.003032574722658408
1 64 35 0.00280390300684266
1 64 36 0.00257672221999574
1 64 37 0.002412283428808568
1 64 38 0.0022297298061791757
1 64 39 0.0020591180905047152
1 64 40 0.0019287343384473076
1 64 41 0.0018090310526745717
1 64 42 0.0017113477341321858
1 64 43 0.0016170482409563185
1 64 44 0.0015442467227387777
1 64 45 0.0014593334955664507
1 64 46 0.0014098226833654762
1 64 47 0.0013454678026799949
1 64 48 0.0013012424928777323
1 64 49 0.001240246890725944
1 64 50 0.001209294691926773
1 64 51 0.0011670168145554954
1 64 52 0.0011340861935991162
1 64 53 0.0011111826480118083
1 64 54 0.0010949491228085817
1 64 55 0.001066798584196378
1 64 56 0.0010541599351071023
1 64 57 0.001038795262980453
1 64 58 0.0010185357842403052
1 64 59 0.001010026814735037
1 64 60 0.0009971382174971022
1 64 61 0.000995062003145628
1 64 62 0.0009583200792229009
1 64 63 2.9985091625093935e-30
1 72 0 0.17860791967482315
1 72 1 0.3513648006690683
1 72 2 0.343643875171568
1 72 3 0.2819917593505823
1 72 4 0.21878426119501632
1 72 5 0.17184951761118142
1 72 6 0.13777279751480137
1 72 7 0.11079192969112386
1 72 8 0.09117273984748604
1 72 9 0.07609695644699435
1 72 10 0.06371190482993165
1 72 11 0.05399486753522745
1 72 12 0.04586147132874738
1 72 13 0.0392580773382136
1 72 14 0.03423152011751102
1 72 15 0.029077129518048448
1 72 16 0.025082870791332097
1 72 17 0.022134855122577055
1 72 18 0.019175622873526792
1 72 19 0.016719060988317477
1 72 20 0.014692474523698413
1 72 21 0.01297875685255039
1 72 22 0.011497469144888667
1 72 23 0.010110127904053471
1 72 24 0.008933168532863184
1 72 25 0.007932841455777237
1 72 26 0.007082691832923551
1 72 27 0.006375023603759792
1 72 28 0.005739958123830034
1 72 29 0.0051683167565357135
1 72 30 0.004670713126237432
1 72 31 0.004224289613630874
1 72 32 0.0038757482318954586
1 72 33 0.003537632605417686
1 72 34 0.0032453175878819603
1 72 35 0.0029728058076906056
1 72 36 0.002773224714085012
1 72 37 0.0025550879047807843
1 72 38 0.0023797963676423263
1 72 39 0.002206475821267836
1 72 40 0.0020809655816367736
1 72 41 0.0019528336062690087
1 72 42 0.0018504441937090637
1 72 43 0.0017659563366901935
1 72 44 0.0016898531902887885
1 72 45 0.0015956397929659527
1 72 46 0.0015376956606287582
1 72 47 0.0014687055665844823
1 72 48 0.0014154833715800557
1 72 49 0.0013523074512068925
1 72 50 0.001321308672955723
1 72 51 0.001284339720951129
1 72 52 0.0012566017026290554
1 72 53 0.0012219845273778137
1 72 54 0.0012162465790585574
1 72 55 0.0011692622854439082
1 72 56 0.001154004689357954
1 72 57 0.001146477085078159
1 72 58 0.001123198693968383
1 72 59 0.0011155295125027946
1 72 60 0.001092871509722969
1 72 61 0.0010899744045908195
1 72 62 0.0010616737337247977
1 72 63 3.003409501970639e-30
1 80 0 0.18273670827282465
1 80 1 0.3537814825809389
1 80 2 0.3545003337776852
1 80 3 0.28531896888851593
1 80 4 0.22087331842765154
1 80 5 0.1750936313904713
1 80 6 0.13789254516305757
1 80 7 0.1111531044631425
1 80 8 0.09194284957081629
1 80 9 0.0759394613816785
1 80 10 0.06443556626012038
1 80 11 0.05417191021868514
1 80 12 0.04542067504516063
1 80 13 0.03929140944753096
1 80 14 0.03380135423493891
1 80 15 0.02924584813855864
1 80 16 0.025316277540709427
1 80 17 0.02195385181041747
1 80 18 0.019470795588946963
1 80 19 0.01678847342235168
1 80 20 0.014809013397512633
1 80 21 0.013000273088249652
1 80 22 0.011486706623454716
1 80 23 0.01018609433087448
1 80 24 0.009039753808249305
1 80 25 0.008076832608815332
1 80 26 0.007137315034605304
1 80 27 0.0064522099405969775
1 80 28 0.00584538708604402
1 80 29 0.005267290424908643
1 80 30 0.004781934899072422
1 80 31 0.00430328103702015
1 80 32 0.0039871300514762575
1 80 33 0.003648440205868412
1 80 34 0.00334773687906661
1 80 35 0.003066849002844365
1 80 36 0.0028550398959576923
1 80 37 0.002653091347635805
1 80 38 0.002491106079990107
1 80 39 0.002335242114844699
1 80 40 0.002166956629680335
1 80 41 0.002053595433401035
1 80 42 0.0019477040515942141
1 80 43 0.0018566843242680956
1 80 44 0.001761189935796919
1 80 45 0.0016870946774912006
1 80 46 0.0016185508039106703
1 80 47 0.0015671439794370603
1 80 48 0.0015078560667811506
1 80 49 0.0014532552987549328
1 80 50 0.0014104543995932498
1 80 51 0.001384392840045706
1 80 52 0.0013380172313740986
1 80 53 0.0013051997612390034
1 80 54 0.0012831968339516698
1 80 55 0.0012566711208886923
1 80 56 0.0012439747555625228
1 80 57 0.0012336363096110982
1 80 58 0.0012146892545987955
1 80 59 0.0012078289061569379
1 80 60 0.0011910070998586233
1 80 61 0.0011722594282432732
1 80 62 0.0011281450108303701
1 80 63 3.0513812977822824e-30
1 88 0 0.18497720078178229
1 88 1 0.3542794866089489
1 88 2 0.3659291283395829
1 88 3 0.29124802836239894
1 88 4 0.228045597590323
1 88 5 0.17628951741668175
1 88 6 0.13920380314747738
1 88 7 0.11251856559289636
1 88 8 0.09227437560740827
1 88 9 0.07678378012074752
1 88 10 0.06380900858324293
1 88 11 0.054265524655106374
1 88 12 0.045979082590445294
1 88 13 0.03963918172536538
1 88 14 0.033618442724033915
1 88 15 0.02933302663138312
1 88 16 0.025517469623500433
1 88 17 0.022117273550007845
1 88 18 0.019161785750908274
1 88 19 0.016898002421760823
1 88 20 0.01489945645186897
1 88 21 0.013032568244423795
1 88 22 0.011576865466156735
1 88 23 0.010328794998819434
1 88 24 0.009123524247923178
1 88 25 0.00810938111527287
1 88 26 0.007293818480169391
1 88 27 0.006496351805958358
1 88 28 0.005870715664600194
1 88 29 0.005351903112276709
1 88 30 0.0048835994096712585
1 88 31 0.004377843366803469
1 88 32 0.00405699965515451
1 88 33 0.0037258397308953667
1 88 34 0.0034245778078670673
1 88 35 0.003167444067449586
1 88 36 0.002954470495522741
1 88 37 0.0027558637887920463
1 88 38 0.0025733757181198255
1 88 39 0.0024280884906444536
1 88 40 0.0022880547964855167
1 88 41 0.002153679239890094
1 88 42 0.0020518149394756083
1 88 43 0.0019517691724921591
1 88 44 0.0018753204094192177
1 88 45 0.0017791038643923793
1 88 46 0.001708298349704174
1 88 47 0.0016450417949491491
1 88 48 0.001581129082698849
1 88 49 0.0015560233776846007
1 88 50 0.001488190759024688
1 88 51 0.0014623474928556846
1 88 52 0.0014315916663560388
1 88 53 0.0013847608171199315
1 88 54 0.0013751121144130133
1 88 55 0.0013452545189593411
1 88 56 0.0013217217459395763
1 88 57 0.0013011617037650617
1 88 58 0.0013001409580667234
1 88 59 0.0012829683072325376
1 88 60 0.0012549891866824264
1 88 61 0.0012480348414398669
1 88 62 0.00119012714139431
1 88 63 3.0778004830759785e-30
1 96 0 0.18732889141525158
1 96 1 0.3688288693930232
1 96 2 0.3701029393247943
1 96 3 0.2993813357017861
1 96 4 0.23240688785327804
1 96 5 0.17781279498847768
1 96 6 0.14130115193415546
1 96 7 0.1137791167669408
1 96 8 0.09298011888247636
1 96 9 0.0769307926550753
1 96 10 0.06447259544126373
1 96 11 0.054123455767049494
1 96 12 0.0462696574816142
1 96 13 0.039358135226213134
1 96 14 0.0341555755439069
1 96 15 0.029376435767176818
1 96 16 0.025416858587387348
1 96 17 0.02211330709784223
1 96 18 0.01909218662762986
1 96 19 0.016822779840943144
1 96 20 0.014856499029987445
1 96 21 0.01302734029658284
1 96 22 0.01152900320644225
1 96 23 0.010234911194527166
1 96 24 0.009126825585258028
1 96 25 0.008115068182255126
1 96 26 0.007292235309398814
1 96 27 0.006573633646990919
1 96 28 0.0058790944789880615
1 96 29 0.005394369249276082
1 96 30 0.004884647846997495
1 96 31 0.004429388657351178
1 96 32 0.004083034955405108
1 96 33 0.0037647114092428462
1 96 34 0.003468843783493442
1 96 35 0.0032093154562410045
1 96 36 0.0029962819687163497
1 96 37 0.002812933127217477
1 96 38 0.0026315343958278957
1 96 39 0.002495177087652065
1 96 40 0.0023371564803129296
1 96 41 0.0022162108208609475
1 96 42 0.002113740294430463
1 96 43 0.0019943158685654895
1 96 44 0.0019098455487152049
1 96 45 0.0018333376508662615
1 96 46 0.0017621980568086407
1 96 47 0.0017158040549031565
1 96 48 0.0016620812523280384
1 96 49 0.0016033894173822004
1 96 50 0.0015701095836764994
1 96 51 0.0015324633097222675
1 96 52 0.0014885805294832296
1 96 53 0.001463028749585409
1 96 54 0.0014478469975285069
1 96 55 0.0014146925835332785
1 96 56 0.0013924474398227583
1 96 57 0.0013740907518305673
1 96 58 0.001359621356676662
1 96 59 0.0013399265047991085
1 96 60 0.001333028213240482
1 96 61 0.001304103481927321
1 96 62 0.0012428189708304793
1 96 63 3.0787716113063094e-30
1 104 0 0.19134135619321385
1 104 1 0.3781757919916553
1 104 2 0.3828158589061743
1 104 3 0.3079222169858462
1 104 4 0.2344670143529564
1 104 5 0.18161835602607546
1 104 6 0.14393166571240634
1 104 7 0.11544567667252983
1 104 8 0.09318589376646977
1 104 9 0.07696705916634713
1 104 10 0.06451083393580297
1 104 11 0.0542254261686846
1 104 12 0.04599409374454195
1 104 13 0.03949032779990642
1 104 14 0.03398149847900282
1 104 15 0.02931979081295817
1 104 16 0.025448971414655578
1 104 17 0.02191364434569354
1 104 18 0.019224322577213307
1 104 19 0.01662469283400394
1 104 20 0.014636028980482819
1 104 21 0.013018555536284913
1 104 22 0.011455668847551158
1 104 23 0.01015614218800297
1 104 24 0.00908934835969174
1 104 25 0.008115590342907797
1 104 26 0.007286181090472864
1 104 27 0.0065203551097307005
1 104 28 0.005891524263864276
1 104 29 0.005361662058080337
1 104 30 0.004874779829807064
1 104 31 0.004444265467122144
1 104 32 0.004105777872935751
1 104 33 0.003776094726854996
1 104 34 0.0035187242603485843
1 104 35 0.003245623768807698
1 104 36 0.003041081349240931
1 104 37 0.002864346410593192
1 104 38 0.002685622089931746
1 104 39 0.0025398014240451995
1 104 40 0.002384983567658322
1 104 41 0.002261353597124175
1 104 42 0.002151579908918829
1 104 43 0.0020587145944210745
1 104 44 0.0019729277245488274
1 104 45 0.0019068612493811832
1 104 46 0.0018332517464428062
1 104 47 0.0017638052669520007
1 104 48 0.0017032717544182463
1 104 49 0.0016698710084886853
1 104 50 0.0016297636637120022
1 104 51 0.0015977266974233789
1 104 52 0.001549132212320068
1 104 53 0.0015143962803278374
1 104 54 0.0014986586579114711
1 104 55 0.0014755589890856305
1 104 56 0.00145162030685069
1 104 57 0.0014317088856150724
1 104 58 0.0014143333938723185
1 104 59 0.0013970841923116022
1 104 60 0.0013758486223774322
1 104 61 0.001346355682697569
1 104 62 0.0012900976240052772
1 104 63 3.1082730508972187e-30
4 0 0 0.9234557800077222
4 0 1 0.3571288708815923
4 0 2 0.11973445078685807
4 0 3 0.05446781882086723
4 0 4 0.03150597079335568
4 0 5 0.020253649243803296
4 0 6 0.01421030415931929
4 0 7 0.01038129873337655
4 0 8 0.008087555793180374
4 0 9 0.006395683083463027
4 0 10 0.0052132121490768395
4 0 11 0.004348145395992528
4 0 12 0.0036902357760417765
4 0 13 0.003143463043062214
4 0 14 0.0027309407395268827
4 0 15 0.0024057437563323224
4 0 16 0.0021192634344173594
4 0 17 0.0018902434776031474
4 0 18 0.0017026751466615662
4 0 19 0.0015331269504752997
4 0 20 0.0014035058735847288
4 0 21 0.001287903072603539
4 0 22 0.0011791832238620046
4 0 23 0.0010976199313479198
4 0 24 0.0010230278460271324
4 0 25 0.0009645392652148434
4 0 26 0.0008904353205873591
4 0 27 0.0008263064755674457
4 0 28 0.0007832660270344825
4 0 29 0.0007425696914547926
4 0 30 0.000699266524569379
4 0 31 0.0006675890390232668
4 0 32 0.0006338271527171395
4 0 33 0.0006064963324381087
4 0 34 0.000585944400756225
4 0 35 0.000560535519517263
4 0 36 0.0005377148589360769
4 0 37 0.0005203166140140482
4 0 38 0.0004941920152514064
4 0 39 0.00047970689650204794
4 0 40 0.0004624649194645626
4 0 41 0.0004520001344007354
4 0 42 0.0004373084552480023
4 0 43 0.00042731366895254664
4 0 44 0.00041484876256427664
4 0 45 0.0004083485879959906
4 0 46 0.0004003485425147949
4 0 47 0.00039236986564789435
4 0 48 0.0003798208771544272
4 0 49 0.0003780665354637412
4 0 50 0.0003700371582436959
4 0 51 0.0003595978544760121
4 0 52 0.000360185246658319
4 0 53 0.0003530104968599387
4 0 54 0.0003467077739112542
4 0 55 0.0003486816250290024
4 0 56 0.0003448019744955556
4 0 57 0.0003424134449124682
4 0 58 0.00033677046529442063
4 0 59 0.00033753943474019885
4 0 60 0.0003375855302116839
4 0 61 0.0003309141714546312
4 0 62 0.00033698763241225117
4 0 63 2.7418612719393583e-30
4 8 0 0.27922314593061204
4 8 1 0.6721987897634802
4 8 2 0.4446537139160291
4 8 3 0.26906727689266763
4 8 4 0.16026632219147208
4 8 5 0.11000229316088961
4 8 6 0.07431910972255716
4 8 7 0.05265612448709707
4 8 8 0.03778671596157519
4 8 9 0.027677937896746226
4 8 10 0.02109908186065934
4 8 11 0.01601059861418738
4 8 12 0.012250918359334808
4 8 13 0.009505166637649354
4 8 14 0.007521792023582498
4 8 15 0.0060005550528357005
4 8 16 0.004852073322694233
4 8 17 0.003963351806045808
4 8 18 0.0033245809811061028
4 8 19 0.002775621299890765
4 8 20 0.002369430869576944
4 8 21 0.002029827943994126
4 8 22 0.0017810212954393386
4 8 23 0.0015657392995254242
4 8 24 0.001388607029460986
4 8 25 0.0012457900243745673
4 8 26 0.0011286870049036259
4 8 27 0.0010342774415713267
4 8 28 0.0009413710373522531
4 8 29 0.0008658479779009068
4 8 30 0.0008182226599639205
4 8 31 0.0007676383460904473
4 8 32 0.000717096382496697
4 8 33 0.0006728342687153241
4 8 34 0.0006413286490166382
4 8 35 0.0006081956436860857
4 8 36 0.0005773329784593644
4 8 37 0.000556198873024353
4 8 38 0.0005311186690511154
4 8 39 0.0005117355186350144
4 8 40 0.0004945210121071489
4 8 41 0.00047719392765291363
4 8 42 0.00046169435043108987
4 8 43 0.00044891105911710186
4 8 44 0.00043758392711088325
4 8 45 0.00042234734361387173
4 8 46 0.00041293753279941846
4 8 47 0.0004050397900967577
4 8 48 0.0003977322148359237
4 8 49 0.0003863541296884749
4 8 50 0.0003811933768035675
4 8 51 0.00037640882946777024
4 8 52 0.0003685950428692
4 8 53 0.00036592828210917544
4 8 54 0.0003572884404994032
4 8 55 0.000354846827841934
4 8 56 0.0003520272346598008
4 8 57 0.0003537710631464657
4 8 58 0.0003443954078956709
4 8 59 0.0003451849182659656
4 8 60 0.00034249736756047477
4 8 61 0.00034157213978625457
4 8 62 0.00034601538398280706
4 8 63 1.81605625189712e-30
4 16 0 0.20573125043389873
4 16 1 0.44321038025175363
4 16 2 0.42449801033731815
4 16 3 0.31167639891236204
4 16 4 0.22400649743820802
4 16 5 0.1606327956367845
4 16 6 0.11808789999441789
4 16 7 0.08843060113695873
4 16 8 0.06818945025519893
4 16 9 0.052401977876139955
4 16 10 0.04160038862207554
4 16 11 0.03289419161611969
4 16 12 0.02638931890062398
4 16 13 0.021137698059448873
4 16 14 0.01710768425988275
4 16 15 0.013991983067295743
4 16 16 0.01141965761480275
4 16 17 0.009372275391158327
4 16 18 0.007744776972449169
4 16 19 0.006398374513781519
4 16 20 0.0053808229963666155
4 16 21 0.004523991345782796
4 16 22 0.0038392767945895686
4 16 23 0.003240562106904621
4 16 24 0.0027880268063214843
4 16 25 0.0024206120026933555
4 16 26 0.0021116655874374025
4 16 27 0.0018465408257498524
4 16 28 0.0016319248207725494
4 16 29 0.0014551762837753095
4 16 30 0.0013017125220095402
4 16 31 0.0011790085589174584
4 16 32 0.0010738799244206579
4 16 33 0.0009845965589957335
4 16 34 0.0009031997197148787
4 16 35 0.0008335096974595963
4 16 36 0.0007721660779414579
4 16 37 0.0007332931456002115
4 16 38 0.0006816221314028496
4 16 39 0.0006490197236855401
4 16 40 0.0006142774680884202
4 16 41 0.0005865967386888703
4 16 42 0.0005584663013201915
4 16 43 0.0005357282657755432
4 16 44 0.0005130311571510562
4 16 45 0.0005008370028169582
4 16 46 0.000479741261371654
4 16 47 0.00046830097608805755
4 16 48 0.00045535519640993514
4 16 49 0.00044241835639292714
4 16 50 0.00043191448352444806
4 16 51 0.00042507765359080826
4 16 52 0.0004114991289313951
4 16 53 0.0004048423640112568
4 16 54 0.0004050920849016975
4 16 55 0.00039793751282013077
4 16 56 0.0003906490137486798
4 16 57 0.0003915920007781497
4 16 58 0.0003820035121052692
4 16 59 0.00038284440966275654
4 16 60 0.0003787984790601597
4 16 61 0.00038230448901944796
4 16 62 0.00037670208759646873
4 16 63 2.2344617184466126e-30
4 32 0 0.1932756038587425
4 32 1 0.4366617550301111
4 32 2 0.42702888286901436
4 32 3 0.31991782465206364
4 32 4 0.22847154675741319
4 32 5 0.16745251512658527
4 32 6 0.12601150217235438
4 32 7 0.09678014821490456
4 32 8 0.07532646866347725
4 32 9 0.060024086351174503
4 32 10 0.04826398209558232
4 32 11 0.03894413177322381
4 32 12 0.031201917143147778
4 32 13 0.0257330432599411
4 32 14 0.020988992950812038
4 32 15 0.017325998031319293
4 32 16 0.01430525969663623
4 32 17 0.012017951858968848
4 32 18 0.00996462878778307
4 32 19 0.00833719896292315
4 32 20 0.00711816100751426
4 32 21 0.00598234099650249
4 32 22 0.0051327118326428625
4 32 23 0.004401006947297123
4 32 24 0.0038439426368366615
4 32 25 0.003337112846634884
4 32 26 0.0029032298704353586
4 32 27 0.0025637737335711063
4 32 28 0.0022859807032394484
4 32 29 0.002047368079778463
4 32 30 0.0018328900682769082
4 32 31 0.0016572981418417304
4 32 32 0.0015123590330224797
4 32 33 0.0013803427370074296
4 32 34 0.0012732951272824654
4 32 35 0.0011746717882227646
4 32 36 0.0010845536457519914
4 32 37 0.001016709755914699
4 32 38 0.0009539003621401795
4 32 39 0.0008989138157946615
4 32 40 0.000845370745189313
4 32 41 0.0008008490266709792
4 32 42 0.0007621814279616081
4 32 43 0.0007306653156926736
4 32 44 0.0007011202779827934
4 32 45 0.0006772856125157943
4 32 46 0.0006489670365570565
4 32 47 0.0006330829180077459
4 32 48 0.000607549858798575
4 32 49 0.0005911931400378309
4 32 50 0.0005799460323758247
4 32 51 0.0005679475325409161
4 32 52 0.0005523991436351495
4 32 53 0.0005428563047181508
4 32 54 0.0005374581449435235
4 32 55 0.0005261711284192909
4 32 56 0.0005214470388041801
4 32 57 0.0005150560686939651
4 32 58 0.0005115397204228334
4 32 59 0.000511092243351817
4 32 60 0.0005029756434182726
4 32 61 0.0004950168326522112
4 32 62 0.00047298074065301485
4 32 63 2.5043021771898953e-30
4 48 0 0.2233626365242228
4 48 1 0.4876285942418239
4 48 2 0.4665644510697794
4 48 3 0.3328517950465681
4 48 4 0.2349728144415717
4 48 5 0.16744065655064275
4 48 6 0.12433465400570293
4 48 7 0.09468869907704365
4 48 8 0.07275299945331729
4 48 9 0.05697055236965836
4 48 10 0.04508226114155146
4 48 11 0.03650548197829807
4 48 12 0.029028777799723203
4 48 13 0.023626239086421412
4 48 14 0.019196663914866904
4 48 15 0.015781456237049525
4 48 16 0.012916529959308216
4 48 17 0.010818297430210871
4 48 18 0.008972268297468902
4 48 19 0.007689550809894447
4 48 20 0.00648549152227778
4 48 21 0.005498014744524165
4 48 22 0.004712900390553077
4 48 23 0.004100069714749337
4 48 24 0.0035972660058097867
4 48 25 0.0031579188859891145
4 48 26 0.002783886274078042
4 48 27 0.002499710643514462
4 48 28 0.0022440907931190984
4 48 29 0.0020349679489187126
4 48 30 0.0018468184253676253
4 48 31 0.001683684234445567
4 48 32 0.0015569274888035144
4 48 33 0.0014282544279442288
4 48 34 0.0013261346199872704
4 48 35 0.0012333052984235657
4 48 36 0.0011583463201115325
4 48 37 0.0010980760643917677
4 48 38 0.001037185067804815
4 48 39 0.0009744678830673685
4 48 40 0.0009357800419701782
4 48 41 0.0008883923587117434
4 48 42 0.0008425160084398049
