# Tau Act n Variance
# (n=0 represents var_a0_sq)
0.1 104 57 1.5067694051790000e-04
0.1 104 58 1.4833934766500000e-04
0.1 104 59 1.4676340267689999e-04
0.1 104 60 1.4604746244870000e-04
0.1 104 61 1.4673557061920000e-04
0.1 104 62 1.4619956865620000e-04
0.1 104 63 2.1087962112487984e-30
1 0 0 1.2050649859305194e+00
1 0 1 7.1376467064174096e-02
1 0 2 1.5511129225997299e-02
1 0 3 6.6820064934991997e-03
1 0 4 4.0151135007124999e-03
1 0 5 2.5382262470861000e-03
1 0 6 1.7852817141703000e-03
1 0 7 1.3001621071849999e-03
1 0 8 1.0256100454028999e-03
1 0 9 8.0787166733579995e-04
1 0 10 6.5685667907780000e-04
1 0 11 5.4187325391249997e-04
1 0 12 4.6663770159099998e-04
1 0 13 4.0722406382870001e-04
1 0 14 3.5274208178950000e-04
1 0 15 3.0812411994680000e-04
1 0 16 2.7152543924410002e-04
1 0 17 2.4798884268609998e-04
1 0 18 2.2128431262640001e-04
1 0 19 2.0370618459680001e-04
1 0 20 1.8702366481420000e-04
1 0 21 1.7366444635890001e-04
1 0 22 1.5894330401549999e-04
1 0 23 1.4962154711110000e-04
1 0 24 1.3898288904599999e-04
1 0 25 1.2948984549549999e-04
1 0 26 1.2243646244640001e-04
1 0 27 1.1754305029419999e-04
1 0 28 1.0993079095800000e-04
1 0 29 1.0631687087740000e-04
1 0 30 1.0114199537340000e-04
1 0 31 9.5203088532374956e-05
1 0 32 9.2076719917017565e-05
1 0 33 8.8823425226710465e-05
1 0 34 8.5682392077911842e-05
1 0 35 8.2432007708769996e-05
1 0 36 7.9763216184316679e-05
1 0 37 7.5982981569538817e-05
1 0 38 7.5695357141553147e-05
1 0 39 7.3925781384703233e-05
1 0 40 7.1802158370682672e-05
1 0 41 7.0333278057876914e-05
1 0 42 6.7840704441348191e-05
1 0 43 6.6324991191840530e-05
1 0 44 6.5402693495452858e-05
1 0 45 6.4204636018411247e-05
1 0 46 6.2687058058584271e-05
1 0 47 6.1605804939734893e-05
1 0 48 6.1403526743929515e-05
1 0 49 5.9632103087209485e-05
1 0 50 5.9835635824268574e-05
1 0 51 5.8834661036731571e-05
1 0 52 5.8404414029315469e-05
1 0 53 5.7753900078138101e-05
1 0 54 5.8077220883901190e-05
1 0 55 5.7013679079851648e-05
1 0 56 5.6936585759597103e-05
1 0 57 5.6518681412555413e-05
1 0 58 5.6179281639160363e-05
1 0 59 5.6660050178497042e-05
1 0 60 5.5949292763734211e-05
1 0 61 5.5299080287437479e-05
1 0 62 5.5071747121734110e-05
1 0 63 3.2242719638913435e-30
1 8 0 1.1456248538782243e+00
1 8 1 1.4916302966071521e-01
1 8 2 3.9410480230661397e-02
1 8 3 1.4877638821363901e-02
1 8 4 7.7959671492087001e-03
1 8 5 4.4966662472524996e-03
1 8 6 2.8590651363838999e-03
1 8 7 1.9103727901374999e-03
1 8 8 1.3652828944118000e-03
1 8 9 1.0219868394841999e-03
1 8 10 8.0391945180480001e-04
1 8 11 6.4089327692949997e-04
1 8 12 5.1951918633860001e-04
1 8 13 4.4433874255880000e-04
1 8 14 3.7414043162409998e-04
1 8 15 3.2580337415850002e-04
1 8 16 2.8804483931420000e-04
1 8 17 2.5599847123420000e-04
1 8 18 2.3382954807339999e-04
1 8 19 2.0897894120270000e-04
1 8 20 1.9266032650879999e-04
1 8 21 1.7825899129710000e-04
1 8 22 1.6197598850720000e-04
1 8 23 1.5284701394610001e-04
1 8 24 1.3952132324199999e-04
1 8 25 1.3297262819420000e-04
1 8 26 1.2192096319010000e-04
1 8 27 1.1768585892190000e-04
1 8 28 1.0976530272460000e-04
1 8 29 1.0747441233190000e-04
1 8 30 1.0032503043239999e-04
1 8 31 9.5273515298628279e-05
1 8 32 9.3116554090418697e-05
1 8 33 8.8382451133102821e-05
1 8 34 8.5133193212840922e-05
1 8 35 8.3737538002867410e-05
1 8 36 8.0128683200708832e-05
1 8 37 7.8166032507691265e-05
1 8 38 7.5753382386078684e-05
1 8 39 7.2517774837106393e-05
1 8 40 7.1530233166293634e-05
1 8 41 7.0068464425158345e-05
1 8 42 6.8802653482528232e-05
1 8 43 6.8092741538583573e-05
1 8 44 6.5520611661398393e-05
1 8 45 6.4439273411482850e-05
1 8 46 6.3055197110128402e-05
1 8 47 6.2395900044960248e-05
1 8 48 6.1872174917669792e-05
1 8 49 6.1114853970487476e-05
1 8 50 5.9956466039628763e-05
1 8 51 5.8912421887184179e-05
1 8 52 5.8094894149758808e-05
1 8 53 5.8100626836564137e-05
1 8 54 5.7398771954551011e-05
1 8 55 5.6427361720955794e-05
1 8 56 5.5897939753351062e-05
1 8 57 5.6715791458460918e-05
1 8 58 5.6212964173942607e-05
1 8 59 5.5682184127961982e-05
1 8 60 5.5346991027058419e-05
1 8 61 5.5922562311217410e-05
1 8 62 5.5443583467330248e-05
1 8 63 3.0969056396448518e-30
1 16 0 9.1712342950745063e-01
1 16 1 4.3016226309014549e-01
1 16 2 1.3853619550496141e-01
1 16 3 5.0286799655625901e-02
1 16 4 2.4998152179040899e-02
1 16 5 1.4035809096888899e-02
1 16 6 8.2978239600743006e-03
1 16 7 5.1425581171283003e-03
1 16 8 3.3955166426818998e-03
1 16 9 2.2671051226680998e-03
1 16 10 1.6214414102763001e-03
1 16 11 1.1600030489388000e-03
1 16 12 8.8355296095789996e-04
1 16 13 6.9124400757809997e-04
1 16 14 5.4945092622130001e-04
1 16 15 4.4849127513030003e-04
1 16 16 3.7471180396070000e-04
1 16 17 3.1469191533790001e-04
1 16 18 2.7594796588660000e-04
1 16 19 2.4377536897270000e-04
1 16 20 2.2008841430940000e-04
1 16 21 1.9523659457849999e-04
1 16 22 1.7932583532920000e-04
1 16 23 1.6358720035659999e-04
1 16 24 1.5077411300290001e-04
1 16 25 1.4235260555840000e-04
1 16 26 1.3188646874500001e-04
1 16 27 1.2121293802550000e-04
1 16 28 1.1711652156220000e-04
1 16 29 1.0863089309210000e-04
1 16 30 1.0456949394859999e-04
1 16 31 9.8404524574507180e-05
1 16 32 9.4699984317520920e-05
1 16 33 9.1344337016629744e-05
1 16 34 8.8182764815024345e-05
1 16 35 8.6921040279921559e-05
1 16 36 8.2544025467074509e-05
1 16 37 7.9203305920449204e-05
1 16 38 7.6669892617575890e-05
1 16 39 7.5927653260852036e-05
1 16 40 7.2120521718042270e-05
1 16 41 7.0976846247868892e-05
1 16 42 6.9591893066797155e-05
1 16 43 6.8054393286402423e-05
1 16 44 6.6833162560410976e-05
1 16 45 6.4158467574845803e-05
1 16 46 6.4867785162424783e-05
1 16 47 6.3414669599351362e-05
1 16 48 6.1734653038536199e-05
1 16 49 6.1012841293149313e-05
1 16 50 6.0248329719137189e-05
1 16 51 5.9439757050758309e-05
1 16 52 5.9221294543656224e-05
1 16 53 5.8060023864406128e-05
1 16 54 5.7828792676591943e-05
1 16 55 5.7264179841401048e-05
1 16 56 5.7146891424496147e-05
1 16 57 5.7310817755018647e-05
1 16 58 5.7142020769671637e-05
1 16 59 5.6781694866170528e-05
1 16 60 5.5476748667837152e-05
1 16 61 5.5915382008501250e-05
1 16 62 5.5728403419409646e-05
1 16 63 2.5747551994931417e-30
1 32 0 4.3367326810875689e-01
1 32 1 7.2097008835134102e-01
1 32 2 4.2429489069413762e-01
1 32 3 1.9749251408301949e-01
1 32 4 1.1032346962389840e-01
1 32 5 6.8807912254765499e-02
1 32 6 4.3818790086118303e-02
1 32 7 2.7851781847992599e-02
1 32 8 1.9160286365775998e-02
1 32 9 1.2714248817866701e-02
1 32 10 8.8463188404314993e-03
1 32 11 6.0698407631373996e-03
1 32 12 4.3555650809421996e-03
1 32 13 3.1547485343721001e-03
1 32 14 2.2829750677065999e-03
1 32 15 1.6814726315922000e-03
1 32 16 1.2589957481152999e-03
1 32 17 9.7507675304149999e-04
1 32 18 7.6315677877390005e-04
1 32 19 6.0074546237620001e-04
1 32 20 4.8739973038260001e-04
1 32 21 4.0253973966379998e-04
1 32 22 3.3364359361189998e-04
1 32 23 2.8646862208290001e-04
1 32 24 2.5083937521970003e-04
1 32 25 2.1795076675679999e-04
1 32 26 1.9472292250969999e-04
1 32 27 1.7424675979890001e-04
1 32 28 1.6035453022459999e-04
1 32 29 1.4831102503850001e-04
1 32 30 1.3324463648609999e-04
1 32 31 1.2580313502439999e-04
1 32 32 1.1954975407029999e-04
1 32 33 1.1082819267170000e-04
1 32 34 1.0440783197830001e-04
1 32 35 9.9416896396906245e-05
1 32 36 9.5776045768608276e-05
1 32 37 9.1397626642134957e-05
1 32 38 8.6636888693598747e-05
1 32 39 8.4812129611148420e-05
1 32 40 8.2629297357587986e-05
1 32 41 7.9379672791204530e-05
1 32 42 7.6736621398612245e-05
1 32 43 7.4025753260797728e-05
1 32 44 7.3157083214827530e-05
1 32 45 7.1674845575652959e-05
1 32 46 7.0272843593532344e-05
1 32 47 6.8385304789341677e-05
1 32 48 6.7788923026576472e-05
1 32 49 6.6528251241855876e-05
1 32 50 6.4376177424714238e-05
1 32 51 6.3899720904044393e-05
1 32 52 6.3325723446607912e-05
1 32 53 6.2798768933255533e-05
1 32 54 6.1499392595372026e-05
1 32 55 6.2198986564033853e-05
1 32 56 6.1227338687661631e-05
1 32 57 6.1215787149639485e-05
1 32 58 5.9859920978693398e-05
1 32 59 5.9904918046762452e-05
1 32 60 5.9618518219869466e-05
1 32 61 6.0055361685855352e-05
1 32 62 6.0019066259612525e-05
1 32 63 1.8073014169920912e-30
1 48 0 2.6947350667391318e-01
1 48 1 6.5796185069169422e-01
1 48 2 4.7414294816498220e-01
1 48 3 2.9109889748402917e-01
1 48 4 1.7861130314125440e-01
1 48 5 1.1716307730313109e-01
1 48 6 7.8682169144251399e-02
1 48 7 5.5618591193682600e-02
1 48 8 3.9414632737943198e-02
1 48 9 2.8852323896943501e-02
1 48 10 2.1498252151564701e-02
1 48 11 1.5675901704830301e-02
1 48 12 1.1487128559299200e-02
1 48 13 8.6546029661516005e-03
1 48 14 6.3924911747983001e-03
1 48 15 4.9319938822816002e-03
1 48 16 3.6475982360948999e-03
1 48 17 2.8619877514964001e-03
1 48 18 2.1803093326834000e-03
1 48 19 1.7130160708983999e-03
1 48 20 1.3480744428177999e-03
1 48 21 1.0629157440008000e-03
1 48 22 8.6812015263030000e-04
1 48 23 7.0401398828860001e-04
1 48 24 5.7401850467120004e-04
1 48 25 4.7859171497619999e-04
1 48 26 4.0228408403530003e-04
1 48 27 3.4651108376079998e-04
1 48 28 3.0018985141429998e-04
1 48 29 2.5748816196759998e-04
1 48 30 2.2779682213550000e-04
1 48 31 2.0584438901280000e-04
1 48 32 1.8243519782350001e-04
1 48 33 1.6836577260290000e-04
1 48 34 1.5270624884990001e-04
1 48 35 1.4391032506150001e-04
1 48 36 1.3270773705850001e-04
1 48 37 1.2467046740970001e-04
1 48 38 1.1673302048650000e-04
1 48 39 1.1124036873960000e-04
1 48 40 1.0414184826160000e-04
1 48 41 1.0156825446160000e-04
1 48 42 9.6218814326342922e-05
1 48 43 9.5213823566052036e-05
1 48 44 9.1160982173424474e-05
1 48 45 8.6841685918373021e-05
1 48 46 8.6452716562815043e-05
1 48 47 8.2712169518658459e-05
1 48 48 8.0476981780462368e-05
1 48 49 7.9068753096295201e-05
1 48 50 7.7123536803407931e-05
1 48 51 7.6246854923050405e-05
1 48 52 7.5055724391756586e-05
1 48 53 7.3241083886996117e-05
1 48 54 7.3859729827405947e-05
1 48 55 7.2089154041039507e-05
1 48 56 7.0830753103426285e-05
1 48 57 7.1244141069206065e-05
1 48 58 6.9502372125499753e-05
1 48 59 7.0248586102338384e-05
1 48 60 7.0158064727154383e-05
1 48 61 6.9912901977782466e-05
1 48 62 6.8975280895677387e-05
1 48 63 1.7612398676313192e-30
1 64 0 2.2710007509133151e-01
1 64 1 5.5257473251279077e-01
1 64 2 4.7041045454250319e-01
1 64 3 3.2552834514620937e-01
1 64 4 2.1495738354022109e-01
1 64 5 1.4913325725725871e-01
1 64 6 1.0260408130057000e-01
1 64 7 7.5523608391734900e-02
1 64 8 5.5531266707658400e-02
1 64 9 4.2483795754239301e-02
1 64 10 3.1734098341962599e-02
1 64 11 2.4224295908476801e-02
1 64 12 1.8580273442229300e-02
1 64 13 1.4387431382347601e-02
1 64 14 1.0979857459088100e-02
1 64 15 8.6729932369363997e-03
1 64 16 6.6322299017593997e-03
1 64 17 5.2887769950100000e-03
1 64 18 4.1020797918833998e-03
1 64 19 3.3122744168343002e-03
1 64 20 2.6117235459025999e-03
1 64 21 2.0988977408902998e-03
1 64 22 1.6469266330035000e-03
1 64 23 1.3483026746992999e-03
1 64 24 1.1197773633650999e-03
1 64 25 9.2861569057370004e-04
1 64 26 7.7143169644880005e-04
1 64 27 6.5048733109730002e-04
1 64 28 5.5298665025400005e-04
1 64 29 4.7586380101220002e-04
1 64 30 4.1464860550379998e-04
1 64 31 3.6068966275140001e-04
1 64 32 3.2222716645929997e-04
1 64 33 2.7917013058050000e-04
1 64 34 2.5347511402340001e-04
1 64 35 2.3015712650489999e-04
1 64 36 2.0689279804790000e-04
1 64 37 1.9163625882240000e-04
1 64 38 1.7550635616890001e-04
1 64 39 1.6248018065619999e-04
1 64 40 1.5498187635460000e-04
1 64 41 1.4526390596689999e-04
1 64 42 1.3751722520750001e-04
1 64 43 1.3020519827580001e-04
1 64 44 1.2314376039660000e-04
1 64 45 1.1737138901880000e-04
1 64 46 1.1465283954499999e-04
1 64 47 1.1020104089040000e-04
1 64 48 1.0630345408490000e-04
1 64 49 1.0352496073700000e-04
1 64 50 1.0304030961510000e-04
1 64 51 9.9663702590436077e-05
1 64 52 9.6454853684541035e-05
1 64 53 9.5912690053673720e-05
1 64 54 9.3732517997503753e-05
1 64 55 9.1544923551874506e-05
1 64 56 9.1834023233786235e-05
1 64 57 9.0787795123523538e-05
1 64 58 8.9304764276676300e-05
1 64 59 8.9013243406690917e-05
1 64 60 8.8377406510284714e-05
1 64 61 8.8669107400194262e-05
1 64 62 8.8175903242718130e-05
1 64 63 1.9307917247715679e-30
1 72 0 2.1712476395069369e-01
1 72 1 5.1855020486518122e-01
1 72 2 4.6603410097496650e-01
1 72 3 3.3553269455593848e-01
1 72 4 2.2810887598087870e-01
1 72 5 1.6020509550139020e-01
1 72 6 1.1188411019152419e-01
1 72 7 8.3737246336617693e-02
1 72 8 6.1757135533456402e-02
1 72 9 4.6880779919865501e-02
1 72 10 3.5584502832615897e-02
1 72 11 2.7769358768857000e-02
1 72 12 2.1408794055420899e-02
1 72 13 1.6795812447193900e-02
1 72 14 1.3190416937708199e-02
1 72 15 1.0224028341759599e-02
1 72 16 8.0873959143194993e-03
1 72 17 6.3589783766043002e-03
1 72 18 5.0567441602439997e-03
1 72 19 4.0339801370299997e-03
1 72 20 3.2191744736727000e-03
1 72 21 2.6026591120206998e-03
1 72 22 2.1170915653094999e-03
1 72 23 1.7373899326440000e-03
1 72 24 1.4200355101304000e-03
1 72 25 1.1809884213333001e-03
1 72 26 9.8259113542659995e-04
1 72 27 8.2351948230870002e-04
1 72 28 7.0442725950879996e-04
1 72 29 5.9810978835730000e-04
1 72 30 5.1501467632280001e-04
1 72 31 4.4687911606810003e-04
1 72 32 3.9949298909530001e-04
1 72 33 3.5353056820439999e-04
1 72 34 3.1377926935580001e-04
1 72 35 2.8004240587159999e-04
1 72 36 2.5245662228039998e-04
1 72 37 2.3368267451910000e-04
1 72 38 2.0946348115970001e-04
1 72 39 1.9889373031679999e-04
1 72 40 1.8493128336849999e-04
1 72 41 1.7398187258079999e-04
1 72 42 1.6017012733030001e-04
1 72 43 1.5517902276380001e-04
1 72 44 1.4451169743470000e-04
1 72 45 1.4008516202150000e-04
1 72 46 1.3271689877720000e-04
1 72 47 1.3018799405270000e-04
1 72 48 1.2375328810079999e-04
1 72 49 1.1857753959860000e-04
1 72 50 1.1756809064530001e-04
1 72 51 1.1308360411600000e-04
1 72 52 1.1153002109770000e-04
1 72 53 1.0977030640420000e-04
1 72 54 1.0695210779369999e-04
1 72 55 1.0736075731410000e-04
1 72 56 1.0322869563559999e-04
1 72 57 1.0358733935070000e-04
1 72 58 1.0187444859399999e-04
1 72 59 1.0221157116350000e-04
1 72 60 1.0171539493500000e-04
1 72 61 1.0049584624930000e-04
1 72 62 1.0201647135470000e-04
1 72 63 2.0318286524548242e-30
1 80 0 2.1219293818709231e-01
1 80 1 4.9221545389986421e-01
1 80 2 4.6549526164718219e-01
1 80 3 3.4126868766917262e-01
1 80 4 2.3719165813443319e-01
1 80 5 1.6742127431145651e-01
1 80 6 1.2047589844501470e-01
1 80 7 8.9740587975475405e-02
1 80 8 6.6364128218127899e-02
1 80 9 5.0850004407087798e-02
1 80 10 3.9907545323723398e-02
1 80 11 3.0486213125011302e-02
1 80 12 2.4028793723879800e-02
1 80 13 1.8753152015468198e-02
1 80 14 1.5056581898804700e-02
1 80 15 1.1689937129643800e-02
1 80 16 9.2658051508787004e-03
1 80 17 7.3866532580345000e-03
1 80 18 5.9185976504704000e-03
1 80 19 4.8033484090916996e-03
1 80 20 3.8601805500841002e-03
1 80 21 3.1183801139674002e-03
1 80 22 2.5101865642196998e-03
1 80 23 2.0901805453312000e-03
1 80 24 1.7125736871457999e-03
1 80 25 1.4271615587815999e-03
1 80 26 1.1906977469422000e-03
1 80 27 1.0067867834255000e-03
1 80 28 8.6650875322270002e-04
1 80 29 7.4066098418199998e-04
1 80 30 6.4595990812439999e-04
1 80 31 5.4480502864460002e-04
1 80 32 4.8240350221660002e-04
1 80 33 4.2520190673030000e-04
1 80 34 3.8603184420969998e-04
1 80 35 3.4183254597970001e-04
1 80 36 3.0959238640499998e-04
1 80 37 2.8108511856629999e-04
1 80 38 2.5901391230920002e-04
1 80 39 2.3307009515700000e-04
1 80 40 2.2155315728539999e-04
1 80 41 2.0522103635299999e-04
1 80 42 1.9314933385070000e-04
1 80 43 1.8566658575210000e-04
1 80 44 1.7154864374139999e-04
1 80 45 1.6461817759280001e-04
1 80 46 1.5823202761500001e-04
1 80 47 1.5239650408420001e-04
1 80 48 1.4364589986769999e-04
1 80 49 1.4160429309480001e-04
1 80 50 1.3732064970300000e-04
1 80 51 1.3310573745530001e-04
1 80 52 1.3121744890480001e-04
1 80 53 1.2713281691020001e-04
1 80 54 1.2343114871500000e-04
1 80 55 1.2283129525850000e-04
1 80 56 1.2180583288700000e-04
1 80 57 1.1818286188270000e-04
1 80 58 1.1782312758280000e-04
1 80 59 1.1916661257610000e-04
1 80 60 1.1736253178050000e-04
1 80 61 1.1764938817410000e-04
1 80 62 1.1732936568020000e-04
1 80 63 2.1405409423384532e-30
1 88 0 2.1179948446224189e-01
1 88 1 4.7893061479666987e-01
1 88 2 4.5794595263979138e-01
1 88 3 3.4632392412077312e-01
1 88 4 2.4434763194635370e-01
1 88 5 1.7448813736446581e-01
1 88 6 1.2736249648293160e-01
1 88 7 9.4208138255881105e-02
1 88 8 7.1042225336309495e-02
1 88 9 5.5150860664412403e-02
1 88 10 4.2858826025391997e-02
1 88 11 3.3512732786007499e-02
1 88 12 2.6246004921652199e-02
1 88 13 2.0635875234976300e-02
1 88 14 1.6189618932276599e-02
1 88 15 1.3274668287241000e-02
1 88 16 1.0413842035098601e-02
1 88 17 8.4645916544787998e-03
1 88 18 6.6897960005050001e-03
1 88 19 5.3465186259692996e-03
1 88 20 4.3394352150053998e-03
1 88 21 3.5971062563309002e-03
1 88 22 2.9653704285504002e-03
1 88 23 2.4051886975886999e-03
1 88 24 1.9967912799990000e-03
1 88 25 1.6559703194659000e-03
1 88 26 1.4163606841189000e-03
1 88 27 1.1727338062387000e-03
1 88 28 1.0191046721581001e-03
1 88 29 8.5719158081869998e-04
1 88 30 7.4495459322880000e-04
1 88 31 6.4999907903490000e-04
1 88 32 5.6938398704749996e-04
1 88 33 5.0382697760049998e-04
1 88 34 4.5089566310150002e-04
1 88 35 4.0368278862020000e-04
1 88 36 3.6561502340479998e-04
1 88 37 3.3402474046949999e-04
1 88 38 3.0370858873819998e-04
1 88 39 2.8085344271210001e-04
1 88 40 2.6078525347419999e-04
1 88 41 2.4266567344320000e-04
1 88 42 2.2778775399060001e-04
1 88 43 2.1468759758160001e-04
1 88 44 2.0289886763210000e-04
1 88 45 1.9037189980340000e-04
1 88 46 1.8452798670400000e-04
1 88 47 1.7644806027840000e-04
1 88 48 1.6992857148789999e-04
1 88 49 1.6244903900490001e-04
1 88 50 1.6068977063390000e-04
1 88 51 1.5582996369410001e-04
1 88 52 1.5023178495170001e-04
1 88 53 1.4755403373509999e-04
1 88 54 1.4510291073500001e-04
1 88 55 1.4325641706410000e-04
1 88 56 1.3883438874330001e-04
1 88 57 1.3990795062600000e-04
1 88 58 1.3674833372930001e-04
1 88 59 1.3735985996239999e-04
1 88 60 1.3664689715310000e-04
1 88 61 1.3458379423460001e-04
1 88 62 1.3493448366479999e-04
1 88 63 2.2798812243820572e-30
1 96 0 2.0220319520623359e-01
1 96 1 4.7656810782709519e-01
1 96 2 4.6482892687977179e-01
1 96 3 3.5257758699143588e-01
1 96 4 2.4920134608244571e-01
1 96 5 1.7964217266428301e-01
1 96 6 1.3118340858090849e-01
1 96 7 1.0089280878953300e-01
1 96 8 7.6571000013579096e-02
1 96 9 5.7728055066602300e-02
1 96 10 4.5618136692086197e-02
1 96 11 3.6086831020446797e-02
1 96 12 2.8237903031837600e-02
1 96 13 2.2410113544417600e-02
1 96 14 1.8051273789720799e-02
1 96 15 1.4413683747574201e-02
1 96 16 1.1563891624579299e-02
1 96 17 9.2158243290026993e-03
1 96 18 7.4926741822128997e-03
1 96 19 6.1127909817845997e-03
1 96 20 4.9961126581131001e-03
1 96 21 4.0291651600632000e-03
1 96 22 3.3025931931896001e-03
1 96 23 2.7546803973409000e-03
1 96 24 2.2767982666085998e-03
1 96 25 1.9032036360898000e-03
1 96 26 1.6111952185391999e-03
1 96 27 1.3640429968678001e-03
1 96 28 1.1632355572885999e-03
1 96 29 1.0230665244946001e-03
1 96 30 8.6911475145720000e-04
1 96 31 7.6219595075189997e-04
1 96 32 6.7623528850009997e-04
1 96 33 5.7516639928880005e-04
1 96 34 5.2721634437680003e-04
1 96 35 4.7422079816120003e-04
1 96 36 4.2586683730779998e-04
1 96 37 3.8995143968550001e-04
1 96 38 3.5356778712200001e-04
1 96 39 3.2121803228409999e-04
1 96 40 3.0417570471299998e-04
1 96 41 2.7947427970189998e-04
1 96 42 2.6315853244120001e-04
1 96 43 2.5094152797149998e-04
1 96 44 2.3722972021460000e-04
1 96 45 2.2525865206350000e-04
1 96 46 2.1445535041550001e-04
1 96 47 2.0634045168940000e-04
1 96 48 1.9778199628940000e-04
1 96 49 1.8948373137749999e-04
1 96 50 1.8625461144070000e-04
1 96 51 1.7905664651949999e-04
1 96 52 1.7372015164119999e-04
1 96 53 1.7076871477090001e-04
1 96 54 1.6912863719830001e-04
1 96 55 1.6609659852229999e-04
1 96 56 1.6227809256360001e-04
1 96 57 1.6082080197129999e-04
1 96 58 1.5748030609520001e-04
1 96 59 1.5945365234059999e-04
1 96 60 1.5770398669080001e-04
1 96 61 1.5856882430220000e-04
1 96 62 1.5684954304320001e-04
1 96 63 2.3265740848578598e-30
1 104 0 2.1103474599872690e-01
1 104 1 4.6949019256981261e-01
1 104 2 4.6241832176418191e-01
1 104 3 3.5419413068642880e-01
1 104 4 2.5437009720947590e-01
1 104 5 1.8397927893098981e-01
1 104 6 1.3771864167740919e-01
1 104 7 1.0293814235659721e-01
1 104 8 7.8579164192686596e-02
1 104 9 6.0855738426188098e-02
1 104 10 4.7607783063864997e-02
1 104 11 3.7655866080639103e-02
1 104 12 3.0035283483161299e-02
1 104 13 2.4220686243898101e-02
1 104 14 1.9192917992692900e-02
1 104 15 1.5469670119847900e-02
1 104 16 1.2382301366164300e-02
1 104 17 1.0001225175443501e-02
1 104 18 8.0669393322997992e-03
1 104 19 6.4855980394853000e-03
1 104 20 5.3776523534949001e-03
1 104 21 4.3825400927504999e-03
1 104 22 3.5434433251510002e-03
1 104 23 3.0254877240782998e-03
1 104 24 2.5096206153104000e-03
1 104 25 2.0954325009464002e-03
1 104 26 1.7748862704012999e-03
1 104 27 1.5183682156926000e-03
1 104 28 1.3187297287135999e-03
1 104 29 1.1261579146670999e-03
1 104 30 9.6564130148629995e-04
1 104 31 8.5766851275969995e-04
1 104 32 7.4142244882100005e-04
1 104 33 6.5595628311120003e-04
1 104 34 5.9639233037840004e-04
1 104 35 5.3901889801930003e-04
1 104 36 4.8416013474010002e-04
1 104 37 4.4415712401500002e-04
1 104 38 4.0416590544920000e-04
1 104 39 3.7932704175669998e-04
1 104 40 3.4661154361089998e-04
1 104 41 3.2196503325040000e-04
1 104 42 2.9941330047049999e-04
1 104 43 2.8478136279919998e-04
1 104 44 2.6819757345910000e-04
1 104 45 2.5478559415589998e-04
1 104 46 2.4140815855300000e-04
1 104 47 2.3892295111069999e-04
1 104 48 2.2371384439870000e-04
1 104 49 2.1431747905360001e-04
1 104 50 2.0815677218739999e-04
1 104 51 2.0652320009250001e-04
1 104 52 1.9851356563360000e-04
1 104 53 1.9275676329660001e-04
1 104 54 1.9188270397109999e-04
1 104 55 1.8658175319599999e-04
1 104 56 1.8291791498990001e-04
1 104 57 1.8339642908100001e-04
1 104 58 1.8148199364089999e-04
1 104 59 1.7877371032040001e-04
1 104 60 1.7612960308100001e-04
1 104 61 1.7926412717080001e-04
1 104 62 1.7754303605440000e-04
1 104 63 2.4194057819234067e-30
4 0 0 1.2111583411421032e+00
4 0 1 5.9594128522514798e-02
4 0 2 1.4747037091297200e-02
4 0 3 7.1841000559665002e-03
4 0 4 3.9766760007018996e-03
4 0 5 2.5358919231552000e-03
4 0 6 1.7539079338067000e-03
4 0 7 1.3020472818414000e-03
4 0 8 1.0345218657672000e-03
4 0 9 8.0787896590800001e-04
4 0 10 6.6863599523750005e-04
4 0 11 5.4656461781090002e-04
4 0 12 4.6865798495749998e-04
4 0 13 3.9361734684470001e-04
4 0 14 3.4658346884419998e-04
4 0 15 3.0557256842369998e-04
4 0 16 2.7290105605199999e-04
4 0 17 2.5284380840630001e-04
4 0 18 2.2378402183650001e-04
4 0 19 2.0484757053460000e-04
4 0 20 1.8409053320150000e-04
4 0 21 1.7333203796530001e-04
4 0 22 1.5973868610500000e-04
4 0 23 1.4699892198650000e-04
4 0 24 1.3867641987209999e-04
4 0 25 1.2918089495300001e-04
4 0 26 1.2454527005560000e-04
4 0 27 1.1581643369670000e-04
4 0 28 1.1112909846340000e-04
4 0 29 1.0491751525230000e-04
4 0 30 9.9687333152756639e-05
4 0 31 9.5090745050729038e-05
4 0 32 9.3411764163175558e-05
4 0 33 8.8214605805841804e-05
4 0 34 8.5574771231556622e-05
4 0 35 8.3631271791608031e-05
4 0 36 8.1454381465913487e-05
4 0 37 7.6948089821621721e-05
4 0 38 7.5700005005228555e-05
4 0 39 7.3854458090441585e-05
4 0 40 7.1162318086738651e-05
4 0 41 6.9128917672561265e-05
4 0 42 6.8926083245976759e-05
4 0 43 6.7689864979338110e-05
4 0 44 6.5723506599291983e-05
4 0 45 6.4702872769159046e-05
4 0 46 6.3244370791869478e-05
4 0 47 6.1966020075833231e-05
4 0 48 6.1006835105583622e-05
4 0 49 6.0945311588674723e-05
4 0 50 5.9741714554533683e-05
4 0 51 5.7598986051695285e-05
4 0 52 5.8033924628516674e-05
4 0 53 5.7705936247943590e-05
4 0 54 5.6757479934413289e-05
4 0 55 5.7206381889629024e-05
4 0 56 5.6479414035463160e-05
4 0 57 5.5591557294185819e-05
4 0 58 5.6011499471823713e-05
4 0 59 5.5419125391564224e-05
4 0 60 5.6017882993277592e-05
4 0 61 5.5488522254559438e-05
4 0 62 5.5050634369849798e-05
4 0 63 3.2404024792122963e-30
