# Tau Act n Variance
# (n=0 represents var_a0_sq)
0.1 104 57 3.4785918807870003e-04
0.1 104 58 3.4701163444649999e-04
0.1 104 59 3.4784983604329998e-04
0.1 104 60 3.4228864739659998e-04
0.1 104 61 3.3770584834940000e-04
0.1 104 62 3.3648869839480002e-04
0.1 104 63 2.5190392733856639e-30
1 0 0 1.1712614207358123e+00
1 0 1 1.0292412789870890e-01
1 0 2 2.6641564694376001e-02
1 0 3 1.3908746725235500e-02
1 0 4 7.7060019369236997e-03
1 0 5 5.1193368945086004e-03
1 0 6 3.5616020853439000e-03
1 0 7 2.5619422982289001e-03
1 0 8 1.9760253185243000e-03
1 0 9 1.5958207929278000e-03
1 0 10 1.3001896719008000e-03
1 0 11 1.0727452429855999e-03
1 0 12 9.2172096791649999e-04
1 0 13 7.8301599770180005e-04
1 0 14 6.7215191272629999e-04
1 0 15 6.1393465102160003e-04
1 0 16 5.4022319790680005e-04
1 0 17 4.6989448860399998e-04
1 0 18 4.3328903919669998e-04
1 0 19 3.9394576074999998e-04
1 0 20 3.5884470145749998e-04
1 0 21 3.2800514349129998e-04
1 0 22 2.9938230223959999e-04
1 0 23 2.7972076106379999e-04
1 0 24 2.6049422858840000e-04
1 0 25 2.4731846635340002e-04
1 0 26 2.3052518927390000e-04
1 0 27 2.1916850182089999e-04
1 0 28 2.0789931871180000e-04
1 0 29 1.9640150547919999e-04
1 0 30 1.8268658246930000e-04
1 0 31 1.7728390650339999e-04
1 0 32 1.7058336511620000e-04
1 0 33 1.5972093576620001e-04
1 0 34 1.5479213426679999e-04
1 0 35 1.5130069030640001e-04
1 0 36 1.4514634047460001e-04
1 0 37 1.3871843138500001e-04
1 0 38 1.3665751630650001e-04
1 0 39 1.3322099661790000e-04
1 0 40 1.2726237447530000e-04
1 0 41 1.2461113374830001e-04
1 0 42 1.2064486478830000e-04
1 0 43 1.1934661843870000e-04
1 0 44 1.1339851888710000e-04
1 0 45 1.1412351340440000e-04
1 0 46 1.0798275584220000e-04
1 0 47 1.0930587542880001e-04
1 0 48 1.0742591827950000e-04
1 0 49 1.0583474177210001e-04
1 0 50 1.0444721420560001e-04
1 0 51 1.0310718004560000e-04
1 0 52 9.9802457581562258e-05
1 0 53 9.9417045163234914e-05
1 0 54 9.8737281020824084e-05
1 0 55 9.8403289778401361e-05
1 0 56 9.7230004607807004e-05
1 0 57 9.5290703390947407e-05
1 0 58 9.6247865345671803e-05
1 0 59 9.5030422694711877e-05
1 0 60 9.5536631571555879e-05
1 0 61 9.4354250536155500e-05
1 0 62 9.4826198946911899e-05
1 0 63 3.1803066436506153e-30
1 8 0 1.0399029429978786e+00
1 8 1 2.7332643238249221e-01
1 8 2 7.8274167278065299e-02
1 8 3 3.3566583156066698e-02
1 8 4 1.6502309077291999e-02
1 8 5 9.6408384614204007e-03
1 8 6 6.3530202099424003e-03
1 8 7 4.2838845151989000e-03
1 8 8 2.9959819720677002e-03
1 8 9 2.2294481576315998e-03
1 8 10 1.7097442051906000e-03
1 8 11 1.3574982802977999e-03
1 8 12 1.1115535282462999e-03
1 8 13 9.2157013880889995e-04
1 8 14 7.6433322647699998e-04
1 8 15 6.6540386656780001e-04
1 8 16 5.7851654391179999e-04
1 8 17 5.1609599176609996e-04
1 8 18 4.6855245053489998e-04
1 8 19 4.1199758666390002e-04
1 8 20 3.7674924727609999e-04
1 8 21 3.4565674122440001e-04
1 8 22 3.1483294028549999e-04
1 8 23 2.8826840073080000e-04
1 8 24 2.6564344925150002e-04
1 8 25 2.5086751646029998e-04
1 8 26 2.3729856263750000e-04
1 8 27 2.2135375637540001e-04
1 8 28 2.0855232988770001e-04
1 8 29 1.9718455548600001e-04
1 8 30 1.9052540766600001e-04
1 8 31 1.7724660141500001e-04
1 8 32 1.7115803386750001e-04
1 8 33 1.6353474368570000e-04
1 8 34 1.5612390109930000e-04
1 8 35 1.5130290091990001e-04
1 8 36 1.4580133291299999e-04
1 8 37 1.4188868572179999e-04
1 8 38 1.3600240979329999e-04
1 8 39 1.3117825259440001e-04
1 8 40 1.2632784479820001e-04
1 8 41 1.2449309774250001e-04
1 8 42 1.2271203631380000e-04
1 8 43 1.1809130922199999e-04
1 8 44 1.1475791503910001e-04
1 8 45 1.1482548175910001e-04
1 8 46 1.1074002980320000e-04
1 8 47 1.0954496457849999e-04
1 8 48 1.0759642497130000e-04
1 8 49 1.0524412409010000e-04
1 8 50 1.0522849839160001e-04
1 8 51 1.0507711609520001e-04
1 8 52 1.0152230996940000e-04
1 8 53 9.9347732488767757e-05
1 8 54 9.7665875555035463e-05
1 8 55 9.7231582012001640e-05
1 8 56 9.6926563875189203e-05
1 8 57 9.5799870051692458e-05
1 8 58 9.4854834344277461e-05
1 8 59 9.6763151293907166e-05
1 8 60 9.5109924964571543e-05
1 8 61 9.5063401478279300e-05
1 8 62 9.5755854251475622e-05
1 8 63 2.9119816215879691e-30
1 16 0 5.9450134810316213e-01
1 16 1 7.8706196073950407e-01
1 16 2 2.5745702762203110e-01
1 16 3 1.1459442344442820e-01
1 16 4 6.3725610613805703e-02
1 16 5 3.5149638855244497e-02
1 16 6 2.1717937297125199e-02
1 16 7 1.3796563637305500e-02
1 16 8 9.0486408560083997e-03
1 16 9 6.2628850307650001e-03
1 16 10 4.4357046536893001e-03
1 16 11 3.2286088437691002e-03
1 16 12 2.3308082411301000e-03
1 16 13 1.8129514549989000e-03
1 16 14 1.4300850396669000e-03
1 16 15 1.1063024727861000e-03
1 16 16 9.1262631312620003e-04
1 16 17 7.4970038709760002e-04
1 16 18 6.3779078457969999e-04
1 16 19 5.4660349346409998e-04
1 16 20 4.7648456642179998e-04
1 16 21 4.1951732133519999e-04
1 16 22 3.7547028031839998e-04
1 16 23 3.4124476473650002e-04
1 16 24 3.0828211851010001e-04
1 16 25 2.8118029167580001e-04
1 16 26 2.6627461508410002e-04
1 16 27 2.4494759489580002e-04
1 16 28 2.2744348251250000e-04
1 16 29 2.1244308663080001e-04
1 16 30 2.0017175774809999e-04
1 16 31 1.9083334481310001e-04
1 16 32 1.7802797972390000e-04
1 16 33 1.7150867023479999e-04
1 16 34 1.6482181595750000e-04
1 16 35 1.5587994081150001e-04
1 16 36 1.5184876831569999e-04
1 16 37 1.4580024422049999e-04
1 16 38 1.4018746676300000e-04
1 16 39 1.3599660070490001e-04
1 16 40 1.3319424422369999e-04
1 16 41 1.2947003898010001e-04
1 16 42 1.2399736750129999e-04
1 16 43 1.2182188146100000e-04
1 16 44 1.1929071816970000e-04
1 16 45 1.1746066019070000e-04
1 16 46 1.1435008102350000e-04
1 16 47 1.1227516307620000e-04
1 16 48 1.1004626758470000e-04
1 16 49 1.0631164312300000e-04
1 16 50 1.0504281194730000e-04
1 16 51 1.0422280805620000e-04
1 16 52 1.0343778680659999e-04
1 16 53 1.0249061698719999e-04
1 16 54 1.0136346021650000e-04
1 16 55 9.9955127155864357e-05
1 16 56 9.8504377320014498e-05
1 16 57 9.8710704542227126e-05
1 16 58 9.8210578935774561e-05
1 16 59 9.6363715351521561e-05
1 16 60 9.6955679901310839e-05
1 16 61 9.7752169505607245e-05
1 16 62 9.6165503440453983e-05
1 16 63 1.9806394829688724e-30
1 32 0 2.9323120873652941e-01
1 32 1 6.8147658472930983e-01
1 32 2 4.6037142116006968e-01
1 32 3 2.6619353082158070e-01
1 32 4 1.5865625417615761e-01
1 32 5 1.0316203165287770e-01
1 32 6 7.1933541643488197e-02
1 32 7 5.0576441720466499e-02
1 32 8 3.6865366348754203e-02
1 32 9 2.6532192987042100e-02
1 32 10 1.9474988015369000e-02
1 32 11 1.4608881237623900e-02
1 32 12 1.0964587116270999e-02
1 32 13 8.3922626168161998e-03
1 32 14 6.3627984112765998e-03
1 32 15 4.8592178653434001e-03
1 32 16 3.7873455068758999e-03
1 32 17 3.0116400365643001e-03
1 32 18 2.3553417840124998e-03
1 32 19 1.8620491769038999e-03
1 32 20 1.5430424647941000e-03
1 32 21 1.2375679579294000e-03
1 32 22 1.0191555938228001e-03
1 32 23 8.3951509935910004e-04
1 32 24 7.1556844846459996e-04
1 32 25 6.1061172527180003e-04
1 32 26 5.2303664285270005e-04
1 32 27 4.5950818754230001e-04
1 32 28 4.0331126189580002e-04
1 32 29 3.6337157527999999e-04
1 32 30 3.2677299950309999e-04
1 32 31 2.9453771672580001e-04
1 32 32 2.6858060556529998e-04
1 32 33 2.4422707506229998e-04
1 32 34 2.2729619156439999e-04
1 32 35 2.1351320124140001e-04
1 32 36 2.0177602479200000e-04
1 32 37 1.8823338627770001e-04
1 32 38 1.8126625246650001e-04
1 32 39 1.6984521430049999e-04
1 32 40 1.6089271352659999e-04
1 32 41 1.5486084969250000e-04
1 32 42 1.4971126260230000e-04
1 32 43 1.4311264018570001e-04
1 32 44 1.4058295904150001e-04
1 32 45 1.3423470657640001e-04
1 32 46 1.3182049392800000e-04
1 32 47 1.2850608889159999e-04
1 32 48 1.2748435008440000e-04
1 32 49 1.2375290139839999e-04
1 32 50 1.2005313928320000e-04
1 32 51 1.1939768783680000e-04
1 32 52 1.1573791607520000e-04
1 32 53 1.1416849304670001e-04
1 32 54 1.1207976221560000e-04
1 32 55 1.1144193648920000e-04
1 32 56 1.1246882370670000e-04
1 32 57 1.1015675217100000e-04
1 32 58 1.0930369959970000e-04
1 32 59 1.0819378256320000e-04
1 32 60 1.0822744869670000e-04
1 32 61 1.0701749243650001e-04
1 32 62 1.0839409812590000e-04
1 32 63 1.7140094692637738e-30
1 48 0 2.1869755727323559e-01
1 48 1 5.2301199963467548e-01
1 48 2 4.4672163939813447e-01
1 48 3 3.1729707648343952e-01
1 48 4 2.1463234020016320e-01
1 48 5 1.5055362927966359e-01
1 48 6 1.0637192998527620e-01
1 48 7 7.7778201429897095e-02
1 48 8 5.9521652192952801e-02
1 48 9 4.5701802072056402e-02
1 48 10 3.5174950719139897e-02
1 48 11 2.7473158177376202e-02
1 48 12 2.1305190223313501e-02
1 48 13 1.6915225359044599e-02
1 48 14 1.3502037537138700e-02
1 48 15 1.0655445965889600e-02
1 48 16 8.5353230927928004e-03
1 48 17 6.8519418927285997e-03
1 48 18 5.5005522372489997e-03
1 48 19 4.3932157554178002e-03
1 48 20 3.6091715190969000e-03
1 48 21 2.9857794593787998e-03
1 48 22 2.4560705033364002e-03
1 48 23 2.0275835251889001e-03
1 48 24 1.7053065419259000e-03
1 48 25 1.4145661244845001e-03
1 48 26 1.1960991737002000e-03
1 48 27 1.0200310633381000e-03
1 48 28 8.8433970885740002e-04
1 48 29 7.7518890591579996e-04
1 48 30 6.7350295130030001e-04
1 48 31 5.8884845398209996e-04
1 48 32 5.1700945031459998e-04
1 48 33 4.6691748273820002e-04
1 48 34 4.1571986268249998e-04
1 48 35 3.7053940815979998e-04
1 48 36 3.4205997903040002e-04
1 48 37 3.1248671734590002e-04
1 48 38 2.8822103927279998e-04
1 48 39 2.7003336951010002e-04
1 48 40 2.4498100723339999e-04
1 48 41 2.3592621298340000e-04
1 48 42 2.1963547998270000e-04
1 48 43 2.1188433774400000e-04
1 48 44 1.9869133674660000e-04
1 48 45 1.9303324889649999e-04
1 48 46 1.8414349350989999e-04
1 48 47 1.7576459364540000e-04
1 48 48 1.6975723143309999e-04
1 48 49 1.6363163039509999e-04
1 48 50 1.6146285944860001e-04
1 48 51 1.5649737278299999e-04
1 48 52 1.5314143774180000e-04
1 48 53 1.4874721935640001e-04
1 48 54 1.4843953333989999e-04
1 48 55 1.4530147280199999e-04
1 48 56 1.4238109166970001e-04
1 48 57 1.4121037208090001e-04
1 48 58 1.4184477432380000e-04
1 48 59 1.4196701148410000e-04
1 48 60 1.3974189929360001e-04
1 48 61 1.3857915584899999e-04
1 48 62 1.3985344046119999e-04
1 48 63 2.0016361533597191e-30
1 64 0 2.0720432797536581e-01
1 64 1 4.3830400350792120e-01
1 64 2 4.2523965785676049e-01
1 64 3 3.2073813155466918e-01
1 64 4 2.3135923192004840e-01
1 64 5 1.6998834332045570e-01
1 64 6 1.2681701907226051e-01
1 64 7 9.7054295915917493e-02
1 64 8 7.2185041348557799e-02
1 64 9 5.6823608195151899e-02
1 64 10 4.5345417301539001e-02
1 64 11 3.5647994807911698e-02
1 64 12 2.9130344871249901e-02
1 64 13 2.3213221409184401e-02
1 64 14 1.8813402966001900e-02
1 64 15 1.5167709663035000e-02
1 64 16 1.2346901194891300e-02
1 64 17 1.0244906413995100e-02
1 64 18 8.4063043079127004e-03
1 64 19 6.8751374854416998e-03
1 64 20 5.6973402701359002e-03
1 64 21 4.6816354968590998e-03
1 64 22 3.9125990949258000e-03
1 64 23 3.2844497217409999e-03
1 64 24 2.7776002582138000e-03
1 64 25 2.3062091744197998e-03
1 64 26 1.9722692405461000e-03
1 64 27 1.6990712706976001e-03
1 64 28 1.4478700722874000e-03
1 64 29 1.2762515390688999e-03
1 64 30 1.1013806215828001e-03
1 64 31 9.6659104583149999e-04
1 64 32 8.5777726458639999e-04
1 64 33 7.4028729476140003e-04
1 64 34 6.8532300445179998e-04
1 64 35 6.0688856887009999e-04
1 64 36 5.4558648553660000e-04
1 64 37 4.9920218728090001e-04
1 64 38 4.5662582798639998e-04
1 64 39 4.2021909665349998e-04
1 64 40 3.9135534027060002e-04
1 64 41 3.5954525657969999e-04
1 64 42 3.4434290112750002e-04
1 64 43 3.1922827316999998e-04
1 64 44 2.9695539310459998e-04
1 64 45 2.8577875542150003e-04
1 64 46 2.7411711664190001e-04
1 64 47 2.5832090753430002e-04
1 64 48 2.4844575651920001e-04
1 64 49 2.4241876423480001e-04
1 64 50 2.3075159957460000e-04
1 64 51 2.2511133845719999e-04
1 64 52 2.1796165231219999e-04
1 64 53 2.1518810614220001e-04
1 64 54 2.0882266314110000e-04
1 64 55 2.0257989266170000e-04
1 64 56 1.9854586935140001e-04
1 64 57 2.0102959021450000e-04
1 64 58 1.9674241937100000e-04
1 64 59 1.9386104854040000e-04
1 64 60 1.9142934456410000e-04
1 64 61 1.9564064548959999e-04
1 64 62 1.9069427805469999e-04
1 64 63 2.3050154990627167e-30
1 72 0 1.9729397447244990e-01
1 72 1 4.2581053683397868e-01
1 72 2 4.1578982267512471e-01
1 72 3 3.2430704561996798e-01
1 72 4 2.4023737405820361e-01
1 72 5 1.7516534685488611e-01
1 72 6 1.3362923952454109e-01
1 72 7 1.0197804440204100e-01
1 72 8 7.7816195222062096e-02
1 72 9 6.1791426823480503e-02
1 72 10 4.8471228757092200e-02
1 72 11 3.9653216983180299e-02
1 72 12 3.1965530627925197e-02
1 72 13 2.5688412978831201e-02
1 72 14 2.0924562472983299e-02
1 72 15 1.7061242703934401e-02
1 72 16 1.3947356534236800e-02
1 72 17 1.1474293085426499e-02
1 72 18 9.5436677812858004e-03
1 72 19 7.9875954940800999e-03
1 72 20 6.5856072952254997e-03
1 72 21 5.5182890579989000e-03
1 72 22 4.6037908487557002e-03
1 72 23 3.8447996177027001e-03
1 72 24 3.2804754278395001e-03
1 72 25 2.7965351686689999e-03
1 72 26 2.3456591288055998e-03
1 72 27 2.0335551287575001e-03
1 72 28 1.7477068057680000e-03
1 72 29 1.5417118039334000e-03
1 72 30 1.3176491076467001e-03
1 72 31 1.1664822339843999e-03
1 72 32 1.0407119836876001e-03
1 72 33 9.2409834425690005e-04
1 72 34 8.1280197980930003e-04
1 72 35 7.3263203533809995e-04
1 72 36 6.6781620888730004e-04
1 72 37 6.0075902483500002e-04
1 72 38 5.5840969059999998e-04
1 72 39 5.0608999544069996e-04
1 72 40 4.7310126581890001e-04
1 72 41 4.3218764507529998e-04
1 72 42 4.0999792216190001e-04
1 72 43 3.8041913890400001e-04
1 72 44 3.6149337789580000e-04
1 72 45 3.4516916816890002e-04
1 72 46 3.2169038799019999e-04
1 72 47 3.0780786502120002e-04
1 72 48 2.9613523870780000e-04
1 72 49 2.8368911972060002e-04
1 72 50 2.7641274948539998e-04
1 72 51 2.6743886851000003e-04
1 72 52 2.6234498995140001e-04
1 72 53 2.5539443598690000e-04
1 72 54 2.4568698967700003e-04
1 72 55 2.4553257034860002e-04
1 72 56 2.3696256457710001e-04
1 72 57 2.3736943184709999e-04
1 72 58 2.3178839911040000e-04
1 72 59 2.3065661235959999e-04
1 72 60 2.3103064909050001e-04
1 72 61 2.3185164217979999e-04
1 72 62 2.2497571194969999e-04
1 72 63 2.4219434237292675e-30
1 80 0 1.9840180314924510e-01
1 80 1 4.2179886373509440e-01
1 80 2 4.1754473788707103e-01
1 80 3 3.2438425541177701e-01
1 80 4 2.3814785520712869e-01
1 80 5 1.8173490777891169e-01
1 80 6 1.3594676264240141e-01
1 80 7 1.0447473288089081e-01
1 80 8 8.0857491756593805e-02
1 80 9 6.4108332859773201e-02
1 80 10 5.1252343956111203e-02
1 80 11 4.1297728834584803e-02
1 80 12 3.3076953448182601e-02
1 80 13 2.7694514418700501e-02
1 80 14 2.1946933914365301e-02
1 80 15 1.8094325580096601e-02
1 80 16 1.5377909596242899e-02
1 80 17 1.2411414206071100e-02
1 80 18 1.0433803479122299e-02
1 80 19 8.6890689605515006e-03
1 80 20 7.1489702633974004e-03
1 80 21 6.0549840560085002e-03
1 80 22 5.0703381177354002e-03
1 80 23 4.2592439569950000e-03
1 80 24 3.6267218097166000e-03
1 80 25 3.0741305541999000e-03
1 80 26 2.6721873127105002e-03
1 80 27 2.2593710875617999e-03
1 80 28 2.0157969040007998e-03
1 80 29 1.7116081820280000e-03
1 80 30 1.5015769492831000e-03
1 80 31 1.3261459700742999e-03
1 80 32 1.1912535374087999e-03
1 80 33 1.0483920851690001e-03
1 80 34 9.2311295992070002e-04
1 80 35 8.4006975103890005e-04
1 80 36 7.7043331091750003e-04
1 80 37 7.0293526590160002e-04
1 80 38 6.3937459138810001e-04
1 80 39 5.9072333239389998e-04
1 80 40 5.3459260612160003e-04
1 80 41 5.0334825419609997e-04
1 80 42 4.7642022265159998e-04
1 80 43 4.4037318664530000e-04
1 80 44 4.2127292355330001e-04
1 80 45 3.9717562232400000e-04
1 80 46 3.7895521533920002e-04
1 80 47 3.5452067385549998e-04
1 80 48 3.4582008807790000e-04
1 80 49 3.3366807423299997e-04
1 80 50 3.2154702223220001e-04
1 80 51 3.0727707644900002e-04
1 80 52 2.9958679977360001e-04
1 80 53 2.9143130066230000e-04
1 80 54 2.8354985945670000e-04
1 80 55 2.8664889293919998e-04
1 80 56 2.7632912566230003e-04
1 80 57 2.7148125073880001e-04
1 80 58 2.7289828537180002e-04
1 80 59 2.6639272806489999e-04
1 80 60 2.6738534227400002e-04
1 80 61 2.6673094772010000e-04
1 80 62 2.6021834183120000e-04
1 80 63 2.4956617430130722e-30
1 88 0 1.9248618619455471e-01
1 88 1 4.2404299243846050e-01
1 88 2 4.1788912094088509e-01
1 88 3 3.3084801829841082e-01
1 88 4 2.4244669951157130e-01
1 88 5 1.8603116889983060e-01
1 88 6 1.3901496883983930e-01
1 88 7 1.0691173341411910e-01
1 88 8 8.4052125879880896e-02
1 88 9 6.7855318019825500e-02
1 88 10 5.3366166694138899e-02
1 88 11 4.3365041735237697e-02
1 88 12 3.5513734026806597e-02
1 88 13 2.8826728471521498e-02
1 88 14 2.3510183854126100e-02
1 88 15 1.9751826681474099e-02
1 88 16 1.6229776270993701e-02
1 88 17 1.3433270672450400e-02
1 88 18 1.1312950949930100e-02
1 88 19 9.2676206754305004e-03
1 88 20 7.7632309564888997e-03
1 88 21 6.4837201158317002e-03
1 88 22 5.5788272446420997e-03
1 88 23 4.6133708467634999e-03
1 88 24 3.9722473858033996e-03
1 88 25 3.4072574702208999e-03
1 88 26 2.9150263861199999e-03
1 88 27 2.5420508764655001e-03
1 88 28 2.2388077099818999e-03
1 88 29 1.9221033490920000e-03
1 88 30 1.6971305216159000e-03
1 88 31 1.4809588184383001e-03
1 88 32 1.3217602530669001e-03
1 88 33 1.1727602506908001e-03
1 88 34 1.0661918337539001e-03
1 88 35 9.4531299123880004e-04
1 88 36 8.6326247310809995e-04
1 88 37 7.8032858720759998e-04
1 88 38 7.2331840273190005e-04
1 88 39 6.6527818671349996e-04
1 88 40 6.2157989349569999e-04
1 88 41 5.8218855225399999e-04
1 88 42 5.4314293813229996e-04
1 88 43 5.0651024498320001e-04
1 88 44 4.7504107586090002e-04
1 88 45 4.5123788838359998e-04
1 88 46 4.3512374617099998e-04
1 88 47 4.0750216944910000e-04
1 88 48 3.9157672990349998e-04
1 88 49 3.7992307204230002e-04
1 88 50 3.6555808277420002e-04
1 88 51 3.5654385621690002e-04
1 88 52 3.4312845514220002e-04
1 88 53 3.3824662209779998e-04
1 88 54 3.2602977460560002e-04
1 88 55 3.2192855917590000e-04
1 88 56 3.1636474352239998e-04
1 88 57 3.1218761421119998e-04
1 88 58 3.0752987798039999e-04
1 88 59 3.1284079530939998e-04
1 88 60 3.0864438486220001e-04
1 88 61 3.0298834823780000e-04
1 88 62 2.9930214956109998e-04
1 88 63 2.6336802665461574e-30
1 96 0 1.9452427051716970e-01
1 96 1 4.2331057738711830e-01
1 96 2 4.2224052325156991e-01
1 96 3 3.3651824982030559e-01
1 96 4 2.4727659660231491e-01
1 96 5 1.8727952718508170e-01
1 96 6 1.4028004848613099e-01
1 96 7 1.0867500038957589e-01
1 96 8 8.6888175820273195e-02
1 96 9 6.9081836307343603e-02
1 96 10 5.4920398371770103e-02
1 96 11 4.5115064147966601e-02
1 96 12 3.7043238522314198e-02
1 96 13 3.0482425781692302e-02
1 96 14 2.4897755291323199e-02
1 96 15 2.0356003788548901e-02
1 96 16 1.7059176774096400e-02
1 96 17 1.4325616871529400e-02
1 96 18 1.1794762180808400e-02
1 96 19 9.8240084692540995e-03
1 96 20 8.3960184505458002e-03
1 96 21 7.0133801302861001e-03
1 96 22 5.8973114806136996e-03
1 96 23 5.0770972655679999e-03
1 96 24 4.3057993336603996e-03
1 96 25 3.6728942556340000e-03
1 96 26 3.1565435052055999e-03
1 96 27 2.7631760573466001e-03
1 96 28 2.3933807638090998e-03
1 96 29 2.1164520090337000e-03
1 96 30 1.8329999823224999e-03
1 96 31 1.6247681996410001e-03
1 96 32 1.4495232626155000e-03
1 96 33 1.3053425080673000e-03
1 96 34 1.1633027422472001e-03
1 96 35 1.0451264064016000e-03
1 96 36 9.6132928219300000e-04
1 96 37 8.7749092323049995e-04
1 96 38 8.1199168303630002e-04
1 96 39 7.3183372609299995e-04
1 96 40 6.9506413619300003e-04
1 96 41 6.5323359081219997e-04
1 96 42 6.0736823619039998e-04
1 96 43 5.6745742110170000e-04
1 96 44 5.4582439183469998e-04
1 96 45 5.1892056983650001e-04
1 96 46 4.9653470870189998e-04
1 96 47 4.6149984052930000e-04
1 96 48 4.4058387683000003e-04
1 96 49 4.2588083818619998e-04
1 96 50 4.1562257274579999e-04
1 96 51 3.9995191371630000e-04
1 96 52 3.9616432173760001e-04
1 96 53 3.7698173843359999e-04
1 96 54 3.7723587933030000e-04
1 96 55 3.6360116116140000e-04
1 96 56 3.6280627778219999e-04
1 96 57 3.5325700150050002e-04
1 96 58 3.5558856746780002e-04
1 96 59 3.4680858480820001e-04
1 96 60 3.4626610395740000e-04
1 96 61 3.4439571156549999e-04
1 96 62 3.3395329286300002e-04
1 96 63 2.6837340778504061e-30
1 104 0 1.9668558472309941e-01
1 104 1 4.2733658910586148e-01
1 104 2 4.2713646126083521e-01
1 104 3 3.4078282868810489e-01
1 104 4 2.5135419486170441e-01
1 104 5 1.8742460771321090e-01
1 104 6 1.4461619445485410e-01
1 104 7 1.1355504664924709e-01
1 104 8 8.8468730956521704e-02
1 104 9 7.0703249546727798e-02
1 104 10 5.6936910512627698e-02
1 104 11 4.5940210451386597e-02
1 104 12 3.8225354569023103e-02
1 104 13 3.1635950603186497e-02
1 104 14 2.5724449336102299e-02
1 104 15 2.1595455250360399e-02
1 104 16 1.7767455836345300e-02
1 104 17 1.4866687202785700e-02
1 104 18 1.2420476217130100e-02
1 104 19 1.0250563216759399e-02
1 104 20 8.7042354301648008e-03
1 104 21 7.3195956048061001e-03
1 104 22 6.1699477778517997e-03
1 104 23 5.3029747436610999e-03
1 104 24 4.6137294660142996e-03
1 104 25 3.8943274913238002e-03
1 104 26 3.4341359716171999e-03
1 104 27 2.9377328740024999e-03
1 104 28 2.5639876859045998e-03
1 104 29 2.2619868661051998e-03
1 104 30 1.9910907947295999e-03
1 104 31 1.7645549683641001e-03
1 104 32 1.5888451544161001e-03
1 104 33 1.4131445047658999e-03
1 104 34 1.2765222058427001e-03
1 104 35 1.1668945721605001e-03
1 104 36 1.0507551746523000e-03
1 104 37 9.6045295819990005e-04
1 104 38 8.9616263094390003e-04
1 104 39 8.1884671291519999e-04
1 104 40 7.5227296728180002e-04
1 104 41 7.1985178097659999e-04
1 104 42 6.7703461606600005e-04
1 104 43 6.2601898309939995e-04
1 104 44 5.9917549895370005e-04
1 104 45 5.6034751184209995e-04
1 104 46 5.4962960798510003e-04
1 104 47 5.2266291321950004e-04
1 104 48 4.9627581479489997e-04
1 104 49 4.7957566113379998e-04
1 104 50 4.5636176349779999e-04
1 104 51 4.4952261632749999e-04
1 104 52 4.3528841409760000e-04
1 104 53 4.3528567196599998e-04
1 104 54 4.1910001384250000e-04
1 104 55 4.0977665911409998e-04
1 104 56 3.9904846271799998e-04
1 104 57 3.9956826479820002e-04
1 104 58 4.0079730297489999e-04
1 104 59 3.8818978829290002e-04
1 104 60 3.9279659732440001e-04
1 104 61 3.8288220173279998e-04
1 104 62 3.7301237789930000e-04
1 104 63 2.7489424090322323e-30
4 0 0 1.1726354119183915e+00
4 0 1 9.3172005394565799e-02
4 0 2 3.4154612432664197e-02
4 0 3 1.3544836617373700e-02
4 0 4 7.8591421083150995e-03
4 0 5 5.1596011492927004e-03
4 0 6 3.5414902995478999e-03
4 0 7 2.6092060642000001e-03
4 0 8 2.0219307315339002e-03
4 0 9 1.5904964264939999e-03
4 0 10 1.2933126443140999e-03
4 0 11 1.0772939115785999e-03
4 0 12 9.2587640658629996e-04
4 0 13 8.0006421909790005e-04
4 0 14 6.9494340765780004e-04
4 0 15 6.0257962436729995e-04
4 0 16 5.2571450822329997e-04
4 0 17 4.8349622451029998e-04
4 0 18 4.3192103031459999e-04
4 0 19 3.9610575279639998e-04
4 0 20 3.6145378645410000e-04
4 0 21 3.2279269072459999e-04
4 0 22 3.1234189555560000e-04
4 0 23 2.8065598786000001e-04
4 0 24 2.5615449103400000e-04
4 0 25 2.4532058964999999e-04
4 0 26 2.2991933428709999e-04
4 0 27 2.1489818588590000e-04
4 0 28 2.0424256871419999e-04
4 0 29 1.9573608640219999e-04
4 0 30 1.8259266813510001e-04
4 0 31 1.7809932252400000e-04
4 0 32 1.6423141190049999e-04
4 0 33 1.6157952874870001e-04
4 0 34 1.5869365908290000e-04
4 0 35 1.4932108743730000e-04
4 0 36 1.4481689979370000e-04
4 0 37 1.3923115961580001e-04
4 0 38 1.3608872174029999e-04
4 0 39 1.3201512040710001e-04
4 0 40 1.2836910181979999e-04
4 0 41 1.2429946339120000e-04
4 0 42 1.2208027634800001e-04
4 0 43 1.1661291722570000e-04
4 0 44 1.1502137147130000e-04
4 0 45 1.1296120879980001e-04
4 0 46 1.0946136775680000e-04
4 0 47 1.0850474624090000e-04
4 0 48 1.0627304852910000e-04
4 0 49 1.0545539924230000e-04
4 0 50 1.0513596318069999e-04
4 0 51 1.0202196626459999e-04
4 0 52 9.9820992121257561e-05
4 0 53 9.9573758477763862e-05
4 0 54 9.9050386791764343e-05
4 0 55 9.7630090395974559e-05
4 0 56 9.5923818560707480e-05
4 0 57 9.7018522074840294e-05
4 0 58 9.6230911127018917e-05
4 0 59 9.5120463486625040e-05
4 0 60 9.5567577875824193e-05
4 0 61 9.5733927159932203e-05
4 0 62 9.3739580210143878e-05
4 0 63 3.1556833803263212e-30
