# Bond length fluctuation mode variances (taking last 30% of steps)
# Tau Act p Variance
10 32 12 2.3031234798008198e-05
10 32 13 2.2061147618384135e-05
10 32 14 2.1916019601540888e-05
10 32 15 2.1217653677838445e-05
10 32 16 2.1099757646021505e-05
10 32 17 2.0452750978548488e-05
10 32 18 2.0070095267752755e-05
10 32 19 2.0025732234319740e-05
10 32 20 1.9887945755560449e-05
10 32 21 1.9242080388111020e-05
10 32 22 1.9210304662739959e-05
10 32 23 1.9015037835867536e-05
10 32 24 1.8959401201218239e-05
10 32 25 1.8878348227203987e-05
10 32 26 1.8707569384973241e-05
10 32 27 1.8755848247659398e-05
10 32 28 1.8589287000727885e-05
10 32 29 1.8379360856314148e-05
10 32 30 1.8476224567399331e-05
10 32 31 1.8456602119089875e-05
10 32 32 1.8338542273726112e-05
10 32 33 1.7771668067119545e-05
10 32 34 1.7955735733705567e-05
10 32 35 1.8065945164577948e-05
10 32 36 1.7811243854526791e-05
10 32 37 1.7796471168947530e-05
10 32 38 1.7767556979221013e-05
10 32 39 1.7557936068757292e-05
10 32 40 1.7665681347573387e-05
10 32 41 1.7690408837342702e-05
10 32 42 1.7625155436115247e-05
10 32 43 1.7434574127974433e-05
10 32 44 1.7601198645980646e-05
10 32 45 1.7357825871695016e-05
10 32 46 1.7693140520202423e-05
10 32 47 1.7585320278298666e-05
10 32 48 1.7424386067705536e-05
10 32 49 1.7702924005116369e-05
10 32 50 1.7225258193818571e-05
10 32 51 1.7420713419726316e-05
10 32 52 1.7300283980988241e-05
10 32 53 1.7177189212387947e-05
10 32 54 1.7429853471799298e-05
10 32 55 1.7178138194959362e-05
10 32 56 1.7446164794389129e-05
10 32 57 1.7569148373053553e-05
10 32 58 1.7129101562196429e-05
10 32 59 1.7249624189628560e-05
10 32 60 1.7499694233137889e-05
10 32 61 1.7423364462048688e-05
10 32 62 1.7507618576173817e-05
10 32 63 2.6037878359494999e-33
10 48 0 2.5116624514851999e-03
10 48 1 3.1935937886399998e-04
10 48 2 4.4930720328640000e-04
10 48 3 2.3286303417879999e-04
10 48 4 1.5268565742120000e-04
10 48 5 1.1145115042320001e-04
10 48 6 8.6358914270976108e-05
10 48 7 7.1504428293573389e-05
10 48 8 6.0508291982159280e-05
10 48 9 5.3906450769283637e-05
10 48 10 4.8023275016720549e-05
10 48 11 4.3317206428947428e-05
10 48 12 4.1107670869740712e-05
10 48 13 3.8420330701647701e-05
10 48 14 3.6016612445084991e-05
10 48 15 3.4127105257778819e-05
10 48 16 3.2730140626745010e-05
10 48 17 3.1740639931251555e-05
10 48 18 2.9956922724080102e-05
10 48 19 2.9339971237064557e-05
10 48 20 2.8443962447516160e-05
10 48 21 2.7389668590829291e-05
10 48 22 2.6916049159800140e-05
10 48 23 2.6673072339956555e-05
10 48 24 2.5854493030798703e-05
10 48 25 2.5566932625081399e-05
10 48 26 2.5010338991588279e-05
10 48 27 2.4261063268267999e-05
10 48 28 2.4953976543323429e-05
10 48 29 2.4616886990830512e-05
10 48 30 2.4022495066465417e-05
10 48 31 2.4045102145860961e-05
10 48 32 2.3791258068447369e-05
10 48 33 2.3851252975535643e-05
10 48 34 2.3451637259506303e-05
10 48 35 2.3086454454608123e-05
10 48 36 2.3256120587566603e-05
10 48 37 2.2657036368224675e-05
10 48 38 2.2957612235313679e-05
10 48 39 2.2620887579167675e-05
10 48 40 2.2210277865528728e-05
10 48 41 2.2585475436246112e-05
10 48 42 2.2670422393162241e-05
10 48 43 2.2622266467163867e-05
10 48 44 2.2393746138484714e-05
10 48 45 2.2329506753355345e-05
10 48 46 2.1718794529702872e-05
10 48 47 2.2030633294380327e-05
10 48 48 2.1386238828682679e-05
10 48 49 2.1611808885685457e-05
10 48 50 2.1910451354617800e-05
10 48 51 2.1747172831886613e-05
10 48 52 2.1550088455845857e-05
10 48 53 2.1203023933324076e-05
10 48 54 2.1746891215028399e-05
10 48 55 2.1217016583568852e-05
10 48 56 2.1345617612467811e-05
10 48 57 2.1464320377690075e-05
10 48 58 2.1513731933686453e-05
10 48 59 2.1583920640697229e-05
10 48 60 2.1612946671611252e-05
10 48 61 2.1824485535246316e-05
10 48 62 2.2015924065842984e-05
10 48 63 4.4793307752458976e-33
10 64 0 5.5708032436980002e-03
10 64 1 7.0673139150890000e-04
10 64 2 1.2082071612800999e-03
10 64 3 5.5372518230500001e-04
10 64 4 3.4971525536339998e-04
10 64 5 2.4896458844860002e-04
10 64 6 1.9202653458560000e-04
10 64 7 1.5220715471950000e-04
10 64 8 1.2936134428899999e-04
10 64 9 1.1066407226600000e-04
10 64 10 9.7427841813153420e-05
10 64 11 8.9741478078304260e-05
10 64 12 8.1508447134024257e-05
10 64 13 7.4410173846033192e-05
10 64 14 7.0534937858217654e-05
10 64 15 6.5934175782328834e-05
10 64 16 6.0998738958513908e-05
10 64 17 5.7609141074576375e-05
10 64 18 5.5515917748570586e-05
10 64 19 5.3128179634433430e-05
10 64 20 5.1479595029017730e-05
10 64 21 4.8684969391209296e-05
10 64 22 4.7994110493905443e-05
10 64 23 4.6136910664764402e-05
10 64 24 4.4409987678540070e-05
10 64 25 4.4586981273657216e-05
10 64 26 4.2883485139272250e-05
10 64 27 4.2340592239563087e-05
10 64 28 4.1748462967664843e-05
10 64 29 4.0795468162525428e-05
10 64 30 3.9521175609726532e-05
10 64 31 3.9489866454491598e-05
10 64 32 3.8923928012233851e-05
10 64 33 3.8766776851839253e-05
10 64 34 3.7473962290785113e-05
10 64 35 3.7474725097208656e-05
10 64 36 3.7238441925768981e-05
10 64 37 3.7303505049562012e-05
10 64 38 3.6445682284482737e-05
10 64 39 3.5681372786211906e-05
10 64 40 3.5715898158939047e-05
10 64 41 3.4778430488792093e-05
10 64 42 3.4526433271780332e-05
10 64 43 3.5041478358324379e-05
10 64 44 3.4827306510400330e-05
10 64 45 3.4155315744539375e-05
10 64 46 3.3401010832324845e-05
10 64 47 3.3392832181270998e-05
10 64 48 3.3771011438756801e-05
10 64 49 3.2801672714822229e-05
10 64 50 3.3290517553396937e-05
10 64 51 3.2647256460171324e-05
10 64 52 3.2206231373726923e-05
10 64 53 3.2157897924709268e-05
10 64 54 3.2120844307195803e-05
10 64 55 3.2257686340893759e-05
10 64 56 3.2107243500596229e-05
10 64 57 3.1842133213959087e-05
10 64 58 3.1884489032062100e-05
10 64 59 3.2154013218204096e-05
10 64 60 3.1795244789244264e-05
10 64 61 3.1448723891321778e-05
10 64 62 3.4386340925464209e-05
10 64 63 8.5725798347595394e-33
10 72 0 7.8884717373688008e-03
10 72 1 1.0143939284993000e-03
10 72 2 1.7735370009573999e-03
10 72 3 8.6270473671909995e-04
10 72 4 5.4069233171860002e-04
10 72 5 3.7834236172469999e-04
10 72 6 2.9339931711199998e-04
10 72 7 2.3319308431550000e-04
10 72 8 1.9518999187530001e-04
10 72 9 1.7065327143250001e-04
10 72 10 1.5116458501500000e-04
10 72 11 1.3924152099919999e-04
10 72 12 1.2516457232270001e-04
10 72 13 1.1703315524600000e-04
10 72 14 1.0758751528400000e-04
10 72 15 1.0043961129450000e-04
10 72 16 9.3378371249013559e-05
10 72 17 8.9192746015605000e-05
10 72 18 8.4644654912095500e-05
10 72 19 7.9978207675268826e-05
10 72 20 7.8161873694380853e-05
10 72 21 7.4920663518591776e-05
10 72 22 7.3179753606214215e-05
10 72 23 6.9171097022826072e-05
10 72 24 6.8255220452717268e-05
10 72 25 6.5886690525736972e-05
10 72 26 6.3644543847676179e-05
10 72 27 6.3709272865798474e-05
10 72 28 6.3004515716264691e-05
10 72 29 6.1280858712270693e-05
10 72 30 5.9796377277806992e-05
10 72 31 5.8259296339630100e-05
10 72 32 5.7516721617438421e-05
10 72 33 5.7970988010207430e-05
10 72 34 5.5549271621165202e-05
10 72 35 5.5564853587916162e-05
10 72 36 5.4321937020055233e-05
10 72 37 5.3859622225950879e-05
10 72 38 5.3520575899379104e-05
10 72 39 5.3059871697183871e-05
10 72 40 5.2047321527675488e-05
10 72 41 5.0870582893130538e-05
10 72 42 5.1038661715483272e-05
10 72 43 4.9936334700903960e-05
10 72 44 5.0081225244036127e-05
10 72 45 4.9417469472989521e-05
10 72 46 4.8632690913004561e-05
10 72 47 4.7409373247335430e-05
10 72 48 4.7451635297841220e-05
10 72 49 4.6708722395679612e-05
10 72 50 4.5864573850997049e-05
10 72 51 4.6124122452935535e-05
10 72 52 4.5715603176351854e-05
10 72 53 4.5417133226563688e-05
10 72 54 4.4496322576761650e-05
10 72 55 4.4514339459347270e-05
10 72 56 4.4100944503876743e-05
10 72 57 4.3307938485133292e-05
10 72 58 4.4348708072881154e-05
10 72 59 4.5180179956197091e-05
10 72 60 4.4136334833690077e-05
10 72 61 4.2979925268493371e-05
10 72 62 5.1678635627505446e-05
10 72 63 1.2106688115065658e-32
10 80 0 1.0817550406567200e-02
10 80 1 1.4210766871072999e-03
10 80 2 2.3126315072608998e-03
10 80 3 1.1808013209509999e-03
10 80 4 7.5527126855219997e-04
10 80 5 5.3364134034799995e-04
10 80 6 4.0531064080199998e-04
10 80 7 3.3021415954369998e-04
10 80 8 2.7598435032580000e-04
10 80 9 2.4333986587689999e-04
10 80 10 2.1805736927490001e-04
10 80 11 1.9527618391710001e-04
10 80 12 1.7977446991730001e-04
10 80 13 1.6637281604000000e-04
10 80 14 1.5458490489199999e-04
10 80 15 1.4598175999330001e-04
10 80 16 1.3696670785779999e-04
10 80 17 1.2729320367239999e-04
10 80 18 1.2384683168709999e-04
10 80 19 1.1893876666050000e-04
10 80 20 1.1332453903210000e-04
10 80 21 1.0759688436620000e-04
10 80 22 1.0489538992330001e-04
10 80 23 1.0049038761710001e-04
10 80 24 9.4917546678162766e-05
10 80 25 9.4542794943627964e-05
10 80 26 9.2338739301426077e-05
10 80 27 8.8889082297164047e-05
10 80 28 8.7431417525947000e-05
10 80 29 8.5716005819807652e-05
10 80 30 8.3273767288127607e-05
10 80 31 8.2132488204666261e-05
10 80 32 7.9794959061618400e-05
10 80 33 8.0265069470251564e-05
10 80 34 7.7772189134772961e-05
10 80 35 7.7675193243693634e-05
10 80 36 7.5668273074271238e-05
10 80 37 7.5367800605331242e-05
10 80 38 7.3695884116316146e-05
10 80 39 7.2850614292654906e-05
10 80 40 7.1224276591307618e-05
10 80 41 7.0385802144733595e-05
10 80 42 7.0620347349996027e-05
10 80 43 6.9060911349087294e-05
10 80 44 6.9226878848079046e-05
10 80 45 6.6766017110107430e-05
10 80 46 6.7762107220043044e-05
10 80 47 6.6424700870801757e-05
10 80 48 6.4554815436109728e-05
10 80 49 6.4379839979537818e-05
10 80 50 6.4327834941269344e-05
10 80 51 6.3665151424508791e-05
10 80 52 6.5071726582206768e-05
10 80 53 6.2641813426647666e-05
10 80 54 6.3000649824138076e-05
10 80 55 6.2095277010929014e-05
10 80 56 6.0488610713388803e-05
10 80 57 6.1701010117276277e-05
10 80 58 6.1013740971378242e-05
10 80 59 6.1928022800479922e-05
10 80 60 6.0245968034907459e-05
10 80 61 5.9963647680750302e-05
10 80 62 7.4800609206305345e-05
10 80 63 1.6784091893892174e-32
10 88 0 1.3987217018888000e-02
10 88 1 1.8379423613517000e-03
10 88 2 2.7935322284901999e-03
10 88 3 1.4608833369052000e-03
10 88 4 9.1403117367110001e-04
10 88 5 6.6394214747290004e-04
10 88 6 5.1066771959200005e-04
10 88 7 4.0353209007940001e-04
10 88 8 3.4809772798499998e-04
10 88 9 3.0172412156919998e-04
10 88 10 2.7001506991670000e-04
10 88 11 2.4660638941559999e-04
10 88 12 2.2438821669020000e-04
10 88 13 2.0982432689250000e-04
10 88 14 1.9270401878829999e-04
10 88 15 1.8366390381340000e-04
10 88 16 1.7120133061700001e-04
10 88 17 1.6134446042320001e-04
10 88 18 1.5600268275479999e-04
10 88 19 1.4617242532409999e-04
10 88 20 1.4093819320389999e-04
10 88 21 1.3766011772780001e-04
10 88 22 1.3269106831330000e-04
10 88 23 1.2454673499349999e-04
10 88 24 1.2291664436310000e-04
10 88 25 1.1925219885149999e-04
10 88 26 1.1758670674530000e-04
10 88 27 1.1068054921820000e-04
10 88 28 1.1030159836490000e-04
10 88 29 1.0716357361860000e-04
10 88 30 1.0460731270920000e-04
10 88 31 1.0465572866020000e-04
10 88 32 1.0017974900780000e-04
10 88 33 9.9249131994415314e-05
10 88 34 9.8917012692258040e-05
10 88 35 9.5769779168867756e-05
10 88 36 9.5667183180980723e-05
10 88 37 9.4410241154946434e-05
10 88 38 9.2227194996341621e-05
10 88 39 9.1279259367781245e-05
10 88 40 9.1555192020173796e-05
10 88 41 8.9410193231926309e-05
10 88 42 8.8528421129422354e-05
10 88 43 8.7527831147771271e-05
10 88 44 8.7508683709355668e-05
10 88 45 8.5902372219034680e-05
10 88 46 8.5285616857627770e-05
10 88 47 8.2972752502961613e-05
10 88 48 8.4103976587704629e-05
10 88 49 8.2424720229204153e-05
10 88 50 8.0865794112614770e-05
10 88 51 8.0360315214705354e-05
10 88 52 8.1378113464382359e-05
10 88 53 7.9189226979607422e-05
10 88 54 8.0379766066530561e-05
10 88 55 8.0650495115125678e-05
10 88 56 8.0457374666814384e-05
10 88 57 7.9557947792073527e-05
10 88 58 7.7915368045591876e-05
10 88 59 7.7892495530895213e-05
10 88 60 7.5907547254796482e-05
10 88 61 7.7582917923634269e-05
10 88 62 9.4830858113557762e-05
10 88 63 2.1071028283223160e-32
10 96 0 1.6379712948826002e-02
10 96 1 2.3939014323684001e-03
10 96 2 3.1668604837607000e-03
10 96 3 1.7957683019657999e-03
10 96 4 1.0659033233772000e-03
10 96 5 7.6155738801579999e-04
10 96 6 5.9361865122569996e-04
10 96 7 4.8322104961659999e-04
10 96 8 4.0738993888409999e-04
10 96 9 3.5224108821130002e-04
10 96 10 3.2246743554509999e-04
10 96 11 2.8430427461889997e-04
10 96 12 2.6339116055140000e-04
10 96 13 2.4556657547030001e-04
10 96 14 2.3219248997729999e-04
10 96 15 2.1831326865330000e-04
10 96 16 2.0499221490939999e-04
10 96 17 1.9368270666760001e-04
10 96 18 1.8494948622340001e-04
10 96 19 1.7726366870649999e-04
10 96 20 1.6900726339620000e-04
10 96 21 1.6117791705530000e-04
10 96 22 1.5415691220390000e-04
10 96 23 1.5242754719880001e-04
10 96 24 1.4677344048440001e-04
10 96 25 1.4371592000420001e-04
10 96 26 1.3658245745809999e-04
10 96 27 1.3365843148480000e-04
10 96 28 1.2935840065490001e-04
10 96 29 1.2818763226630001e-04
10 96 30 1.2612978893659999e-04
10 96 31 1.2301924247679999e-04
10 96 32 1.1886529411380000e-04
10 96 33 1.1810570571459999e-04
10 96 34 1.1737057668310001e-04
10 96 35 1.1318651017560000e-04
10 96 36 1.1283202718410000e-04
10 96 37 1.1213772361530000e-04
10 96 38 1.0879180286800000e-04
10 96 39 1.1062467394609999e-04
10 96 40 1.0584306829329999e-04
10 96 41 1.0774327297400000e-04
10 96 42 1.0694914277510001e-04
10 96 43 1.0643871310450000e-04
10 96 44 1.0245412532880000e-04
10 96 45 1.0338304946650000e-04
10 96 46 1.0113006421910000e-04
10 96 47 1.0014650403939999e-04
10 96 48 9.9984228017451380e-05
10 96 49 9.8986065733012421e-05
10 96 50 9.9863665431762361e-05
10 96 51 9.7337646904202915e-05
10 96 52 9.9710037603221595e-05
10 96 53 9.9245584882814099e-05
10 96 54 9.7594841020344920e-05
10 96 55 9.7326129953704207e-05
10 96 56 9.6256794597187359e-05
10 96 57 9.4964064650702917e-05
10 96 58 9.6285463065132521e-05
10 96 59 9.3732801429296234e-05
10 96 60 9.3955396181181846e-05
10 96 61 9.8000839612761258e-05
10 96 62 1.1689960676800000e-04
10 96 63 2.4983777230192726e-32
10 104 0 1.7156721063350401e-02
10 104 1 2.9461692912758001e-03
10 104 2 3.3816350840082002e-03
10 104 3 2.1578617333101002e-03
10 104 4 1.2278780608695999e-03
10 104 5 8.7017096117629998e-04
10 104 6 6.8434887254410000e-04
10 104 7 5.4596899509139999e-04
10 104 8 4.7268363986040002e-04
10 104 9 4.0824058825099998e-04
10 104 10 3.6379236736320002e-04
10 104 11 3.3394104204260001e-04
10 104 12 2.9961980476400001e-04
10 104 13 2.8398427336660001e-04
10 104 14 2.6378821718600002e-04
10 104 15 2.4867245569529998e-04
10 104 16 2.3708828247590000e-04
10 104 17 2.2772125290239999e-04
10 104 18 2.1304385644550000e-04
10 104 19 2.0427466102960001e-04
10 104 20 1.9681611635600000e-04
10 104 21 1.8858823356930000e-04
10 104 22 1.7919851218940001e-04
10 104 23 1.7722167261110001e-04
10 104 24 1.7306235452840000e-04
10 104 25 1.6313903087549999e-04
10 104 26 1.6090351183109999e-04
10 104 27 1.5855229109279999e-04
10 104 28 1.5612780866109999e-04
10 104 29 1.5093218849750000e-04
10 104 30 1.4656106651729999e-04
10 104 31 1.4056543550160000e-04
10 104 32 1.4038496288720000e-04
10 104 33 1.3872697061700001e-04
10 104 34 1.3647866490730000e-04
10 104 35 1.3286208125740001e-04
10 104 36 1.3401934675439999e-04
10 104 37 1.3174252784519999e-04
10 104 38 1.3233838952629999e-04
10 104 39 1.2515735493189999e-04
10 104 40 1.2626237996050000e-04
10 104 41 1.2486649419420000e-04
10 104 42 1.2306355218360000e-04
10 104 43 1.2306922655410001e-04
10 104 44 1.2052186919990000e-04
10 104 45 1.2074086078040000e-04
10 104 46 1.1863941110090000e-04
10 104 47 1.1794254998970000e-04
10 104 48 1.1966377362330001e-04
10 104 49 1.1750623853860000e-04
10 104 50 1.1549613739010000e-04
10 104 51 1.1692139802739999e-04
10 104 52 1.1538675383130000e-04
10 104 53 1.1430024203640000e-04
10 104 54 1.1367306406040000e-04
10 104 55 1.1345324867720001e-04
10 104 56 1.1514730975850001e-04
10 104 57 1.1211649274960000e-04
10 104 58 1.1313023711870000e-04
10 104 59 1.1245670122470001e-04
10 104 60 1.1239591666320000e-04
10 104 61 1.1671880451910000e-04
10 104 62 1.3422135717800000e-04
10 104 63 2.8523950258728901e-32
13 0 0 3.1728558623493185e-05
13 0 1 1.5873081979367117e-05
13 0 2 1.5936626366192235e-05
13 0 3 1.5703681129690913e-05
13 0 4 1.5589309414183348e-05
13 0 5 1.6108187358688523e-05
13 0 6 1.5855715125590303e-05
13 0 7 1.5799939868500744e-05
13 0 8 1.5815283522790386e-05
13 0 9 1.5847254569363822e-05
13 0 10 1.5815434538682662e-05
13 0 11 1.5838140371173455e-05
13 0 12 1.5944330088361672e-05
13 0 13 1.5960878469665266e-05
13 0 14 1.5999343174711356e-05
13 0 15 1.5867733279847645e-05
13 0 16 1.6031627942171913e-05
13 0 17 1.5922711165617177e-05
13 0 18 1.6104347065417296e-05
13 0 19 1.5988576623951549e-05
13 0 20 1.5907278806923629e-05
13 0 21 1.5608355071308659e-05
13 0 22 1.6003538296484592e-05
13 0 23 1.6140912650021672e-05
13 0 24 1.5911593648411994e-05
13 0 25 1.5778655102419232e-05
13 0 26 1.5971858052219660e-05
13 0 27 1.5813325549331039e-05
13 0 28 1.6056335678412435e-05
13 0 29 1.5625455858644866e-05
13 0 30 1.5891700804274970e-05
13 0 31 1.6103792546120506e-05
13 0 32 1.6040320509719353e-05
13 0 33 1.6056692236924673e-05
13 0 34 1.5890036534965756e-05
13 0 35 1.5932680579087162e-05
13 0 36 1.6216749125524439e-05
13 0 37 1.6044447986685858e-05
13 0 38 1.6206364584319552e-05
13 0 39 1.5862224732840022e-05
13 0 40 1.5980550405579759e-05
13 0 41 1.6163563838222261e-05
13 0 42 1.6095728509027752e-05
13 0 43 1.5998670413701321e-05
13 0 44 1.6269294667216012e-05
13 0 45 1.5873407560327760e-05
13 0 46 1.6005246826323967e-05
13 0 47 1.5909739976167736e-05
13 0 48 1.6040363816650067e-05
13 0 49 1.6085994278527447e-05
13 0 50 1.5695057377297640e-05
13 0 51 1.5964963366977762e-05
13 0 52 1.6160076143342710e-05
13 0 53 1.6386116051609795e-05
13 0 54 1.6320401311379428e-05
13 0 55 1.6114745607443281e-05
13 0 56 1.6048973903941521e-05
13 0 57 1.5915736904403145e-05
13 0 58 1.5972550597911128e-05
13 0 59 1.6107994424439210e-05
13 0 60 1.6063086789333151e-05
13 0 61 1.5891316232265848e-05
13 0 62 1.5843743993220961e-05
13 0 63 1.8255714180326026e-33
13 8 0 4.7804047391767233e-05
13 8 1 1.8419147042200377e-05
13 8 2 1.7780980928626022e-05
13 8 3 1.6886521689917452e-05
13 8 4 1.6557448181388572e-05
13 8 5 1.6416445374865680e-05
13 8 6 1.6337287528447313e-05
13 8 7 1.5982880418466569e-05
13 8 8 1.6078027649290746e-05
13 8 9 1.5907257534007221e-05
13 8 10 1.6105737252433005e-05
13 8 11 1.5749013150547401e-05
13 8 12 1.5895675014687313e-05
13 8 13 1.5795353753493397e-05
13 8 14 1.5932144749185039e-05
13 8 15 1.6056631039727102e-05
13 8 16 1.5849995115337998e-05
13 8 17 1.5850536265473731e-05
13 8 18 1.5946319132380291e-05
13 8 19 1.6113964251492105e-05
13 8 20 1.6104093087610245e-05
13 8 21 1.5950910452292284e-05
13 8 22 1.5999160378875813e-05
13 8 23 1.6098963367743405e-05
13 8 24 1.5941029800639260e-05
13 8 25 1.6137616223932411e-05
13 8 26 1.5895233291158143e-05
13 8 27 1.5735063465956250e-05
13 8 28 1.6049661484042236e-05
13 8 29 1.5937942364646901e-05
13 8 30 1.5773234798593931e-05
13 8 31 1.6059674499187765e-05
13 8 32 1.6024051731725618e-05
13 8 33 1.6324264330419496e-05
13 8 34 1.6063364967265352e-05
13 8 35 1.5846982090933859e-05
13 8 36 1.5938339800957119e-05
13 8 37 1.6174775265670408e-05
13 8 38 1.5936168466283392e-05
13 8 39 1.6120218401632257e-05
13 8 40 1.6284270207859165e-05
13 8 41 1.5954956448998262e-05
13 8 42 1.6065108427124426e-05
13 8 43 1.5968310695087727e-05
13 8 44 1.6241911253187670e-05
13 8 45 1.6098735884523294e-05
13 8 46 1.5985037898115520e-05
13 8 47 1.6136884117750581e-05
13 8 48 1.6172203950924790e-05
13 8 49 1.6013947573985193e-05
13 8 50 1.5918449061739643e-05
13 8 51 1.6149337190450750e-05
13 8 52 1.6062460137737049e-05
13 8 53 1.6188074299026968e-05
13 8 54 1.5992140951574555e-05
13 8 55 1.5877236034737983e-05
13 8 56 1.6197021462219969e-05
13 8 57 1.6125307520456696e-05
13 8 58 1.6174434598970165e-05
13 8 59 1.6056338672752030e-05
13 8 60 1.6189067321544885e-05
13 8 61 1.6327890376852669e-05
13 8 62 1.6111385953001799e-05
13 8 63 1.8419399519983748e-33
13 16 0 1.6126770769219232e-04
13 16 1 3.2776655758045730e-05
13 16 2 3.3804450671712233e-05
13 16 3 2.4116223763531492e-05
13 16 4 2.0329837504790892e-05
13 16 5 1.8961749430655832e-05
13 16 6 1.7820548338744550e-05
13 16 7 1.7246129756683704e-05
13 16 8 1.7125988909854886e-05
13 16 9 1.6949654778467445e-05
13 16 10 1.6746683728534241e-05
13 16 11 1.6560615809837460e-05
13 16 12 1.6860115196771553e-05
13 16 13 1.6782795621922724e-05
13 16 14 1.6674397679328016e-05
13 16 15 1.6498149583815407e-05
13 16 16 1.6466333519389645e-05
13 16 17 1.6424598469674365e-05
13 16 18 1.6459213238421857e-05
13 16 19 1.6484320856296932e-05
13 16 20 1.6412506509162413e-05
13 16 21 1.6405501065539103e-05
13 16 22 1.6431680948722047e-05
13 16 23 1.6469268954627312e-05
13 16 24 1.6792657653357558e-05
13 16 25 1.6408774726097439e-05
13 16 26 1.6470672373575792e-05
13 16 27 1.6206153835851285e-05
13 16 28 1.6393404385191992e-05
13 16 29 1.6220948255899699e-05
13 16 30 1.6142866836034653e-05
13 16 31 1.6294456032341487e-05
13 16 32 1.6319258576350508e-05
13 16 33 1.5939567051901631e-05
13 16 34 1.6067724178009104e-05
13 16 35 1.6193988186209506e-05
13 16 36 1.6274170828573737e-05
13 16 37 1.6299291141884517e-05
13 16 38 1.6279790774952313e-05
13 16 39 1.6095518194669403e-05
13 16 40 1.6285622154164972e-05
13 16 41 1.6356591449779656e-05
13 16 42 1.6043139662964887e-05
13 16 43 1.6118075101443050e-05
13 16 44 1.6096976688556941e-05
13 16 45 1.6367657662717204e-05
13 16 46 1.6252783539433435e-05
13 16 47 1.6432611483355431e-05
13 16 48 1.6184853440143784e-05
13 16 49 1.6277118917508212e-05
13 16 50 1.6337214694052846e-05
13 16 51 1.5921492067064333e-05
13 16 52 1.6260791397468429e-05
13 16 53 1.6423781459700855e-05
13 16 54 1.6172962505485934e-05
13 16 55 1.6586438193890177e-05
13 16 56 1.6293538305923831e-05
13 16 57 1.6388403812535771e-05
13 16 58 1.6146511946390612e-05
13 16 59 1.6345073898969877e-05
13 16 60 1.6266728411911646e-05
13 16 61 1.6146046052056466e-05
13 16 62 1.6451618977737300e-05
13 16 63 1.9552553093714809e-33
13 32 0 1.0493381489247999e-03
13 32 1 1.3378390998889999e-04
13 32 2 1.9107882496500000e-04
13 32 3 9.9436950163384944e-05
13 32 4 6.7176310816045965e-05
13 32 5 5.0370265120092974e-05
13 32 6 4.2360659021955138e-05
13 32 7 3.6009224396600002e-05
13 32 8 3.2346823225701019e-05
13 32 9 2.9350886004531256e-05
13 32 10 2.7823292848519730e-05
13 32 11 2.5908615145678051e-05
13 32 12 2.5090877026724300e-05
13 32 13 2.3963559892302382e-05
13 32 14 2.3035725759034717e-05
13 32 15 2.2140062769679128e-05
13 32 16 2.1648199881284084e-05
13 32 17 2.1398277040026872e-05
13 32 18 2.1033938208067331e-05
13 32 19 2.0553538113219072e-05
13 32 20 2.0148384590451924e-05
13 32 21 2.0433083806928129e-05
13 32 22 2.0003653160951409e-05
13 32 23 1.9352941559099517e-05
13 32 24 1.9520901860934490e-05
13 32 25 1.9224778305327628e-05
13 32 26 1.8904148218744462e-05
13 32 27 1.8859431761656789e-05
13 32 28 1.8832938476461350e-05
13 32 29 1.9074547271542419e-05
13 32 30 1.8648422171264369e-05
13 32 31 1.8625900808563608e-05
13 32 32 1.8482980262138128e-05
13 32 33 1.8487308819417264e-05
13 32 34 1.8609499491257580e-05
13 32 35 1.8322151704980109e-05
13 32 36 1.8192800623524679e-05
13 32 37 1.7983073393441746e-05
13 32 38 1.8597310274302052e-05
13 32 39 1.7827122258460348e-05
13 32 40 1.8060710801908509e-05
13 32 41 1.8086944213297199e-05
13 32 42 1.7719474021338028e-05
13 32 43 1.8179046497531191e-05
13 32 44 1.8104731823174429e-05
13 32 45 1.7806643193068886e-05
13 32 46 1.7665513626762088e-05
13 32 47 1.7890670259917816e-05
13 32 48 1.7593524784448447e-05
13 32 49 1.7719224900077573e-05
13 32 50 1.7655236647639310e-05
13 32 51 1.7973195266718839e-05
13 32 52 1.7688132706843413e-05
13 32 53 1.7510934571134348e-05
13 32 54 1.7619959022585824e-05
13 32 55 1.7523253465382178e-05
13 32 56 1.7790941139200634e-05
13 32 57 1.7631066033357728e-05
13 32 58 1.7863111678126445e-05
13 32 59 1.7857798156058134e-05
13 32 60 1.7515205282002803e-05
13 32 61 1.8001752063755831e-05
13 32 62 1.7865327256752858e-05
13 32 63 2.8014847767665385e-33
13 48 0 2.9127156619896000e-03
13 48 1 3.7574585435349998e-04
13 48 2 5.8409941293839998e-04
13 48 3 2.7750250746420000e-04
13 48 4 1.8099660775150000e-04
13 48 5 1.2917935395820001e-04
13 48 6 9.8734255045252164e-05
13 48 7 8.1419861062880151e-05
13 48 8 6.8700837035902629e-05
13 48 9 6.0403894686285369e-05
13 48 10 5.3316938305973612e-05
13 48 11 4.8782290306985402e-05
13 48 12 4.4708550976547887e-05
13 48 13 4.0949892708682079e-05
13 48 14 3.9066026671844239e-05
13 48 15 3.6675477239416738e-05
13 48 16 3.5402580342513321e-05
13 48 17 3.3684473877015744e-05
13 48 18 3.2744834545583101e-05
